genes	endo03	endo06	endo09	ovary03	ovary06	ovary09	ovid03	ovid06	ovid09
ENSSSCG00000021902	2.11953662013636	4.17177344699458	2.79383198003221	-5.99135772951264	-2.22638774428675	-1.30857962290592	-0.00371987584831649	1.5878096530336	0.220087532440036
ENSSSCG00000022083	-2.92757210532695	-3.48986705586327	-5.5200195311247	-1.32561619641853	-0.776358522948755	-3.56757516359108	-0.937516076181949	-1.22261734520347	-2.08726404985322
ENSSSCG00000022091	0.820552994076887	2.36920038655204	3.45630648992464	-5.46103814124678	-3.51527109037467	-3.62056203053077	0	0	0
ENSSSCG00000022226	0.0963983319646913	-0.831190739044279	0.035191928919903	-3.27682106985847	-3.26988343833244	-7.31009376191259	0	0	1.14764818104008
ENSSSCG00000022233	-0.840508571796901	-1.79423035652596	-7.56084553033872	0	0	0	3.70725473233563	0	0
ENSSSCG00000022251	-3.70576392193646	-5.31301708374555	-11.846358127207	0	0	0	0	0	0
ENSSSCG00000022258	-3.47402597791057	-7.9874092312964	-12.007710802593	-7.24771116728415	-7.24436809560938	-7.10982292358204	-4.42262113215214	-3.03424129925544	-5.45119421692426
ENSSSCG00000022405	-0.546973465723374	-0.33703629941069	-1.96689569385807	-3.28382954239219	-0.376936399663428	-1.27212106538269	1.19008981569397	-2.07706893953641	-5.79880671497308
ENSSSCG00000022467	0	0	0	-7.82950591340483	1.17625642970651	1.27533507375524	0	0	0
ENSSSCG00000022569	5.03800853190428	6.3410029280181	6.20476241549799	0	0	0	4.73027762174748	5.29824266531597	6.23440920025611
ENSSSCG00000022649	-1.78917837450908	1.4806263667402	5.16721827046606	-0.148964064221081	-0.257018605772674	-0.0768626026124169	-0.874934943979976	-0.36712721007767	-0.883860798315871
ENSSSCG00000022675	0.0963983319646913	0.094019637058582	0.323005117239674	-7.56773944419358	0.341695624077276	0.882587884174242	0	-0.697169715616691	-0.292793223127861
ENSSSCG00000022721	0.85575503731968	3.37439655008668	5.97568084903334	-2.54752527574291	-2.54048241090086	-1.6669738075691	-2.73915547825746	-2.07304688393234	-1.66493926355756
ENSSSCG00000022919	0.297168732407761	0.137643097154504	-2.031017111921	-3.24417254348536	-3.64857928104256	-10.2048995459027	1.15671802427131	0.00666258508757127	-1.01568305744344
ENSSSCG00000023032	0	0	0	-7.69363658514724	-7.68652409130468	-8.36435291172598	0	-1.79760214992387	0
ENSSSCG00000023128	0	8.26477843755537	7.80366602481491	0	0	0	0	0	0
ENSSSCG00000023151	-1.01359844762207	-8.27800634143594	-3.06133588947507	1.62055213113886	0.762463368575362	1.64216112095251	-0.872534603738851	-0.871088243315323	-1.15263572403943
ENSSSCG00000023261	0	3.52842365766138	0	-4.15723682812537	-7.07845782766673	-4.03655537398249	2.71504563590329	3.64180858255992	0
ENSSSCG00000023289	0	0	0	-11.9389941591038	-11.9356297767728	-6.18520613296639	0	0	0
ENSSSCG00000023338	0	7.47968986076979	0	-3.06491804494508	-1.02533285429374	-2.97354028587341	0	0	0
ENSSSCG00000023467	0.703273961576162	5.11573931368376	5.52023279062586	-1.1453487511408	0.518097692091128	1.17757296921163	0.469689863714829	-0.144767685325469	-0.96066248621409
ENSSSCG00000023531	0	0	2.3194627999023	3.73937212669811	0	0	-8.06210179566038	-1.91085850150408	-3.11730046195121
ENSSSCG00000023612	0	3.37601193317411	2.3194627999023	-7.50916256525536	-4.25319659531868	-1.49801742060712	0	2.93091375723789	0
ENSSSCG00000023691	0	0	0	-2.94890103059923	-3.49998166021317	-7.54007184743543	0	0	0
ENSSSCG00000023716	-2.48003708435653	-3.39266586909572	-3.38069606915999	-5.52918901903085	-4.07315245813294	-3.75842421184228	-5.5769461020115	-3.462055947807	-2.79566217958374
ENSSSCG00000023749	1.83594474044874	1.48642857937373	0	0	1.95208357672951	0	-2.32218989127341	-2.85488895713584	-7.33844265485412
ENSSSCG00000023771	-0.35615396184175	1.39666803606255	-0.320296485296911	-1.45779564687447	-3.38951504664901	-7.42966052322631	-0.00161366263655364	0.311500516103946	-1.49166683042736
ENSSSCG00000023887	0	7.26946142799077	0	0	0	0	4.02633937792931	1.26588110666648	0.737146006044268
ENSSSCG00000024061	3.38055300660203	-1.22171642135487	-3.13284326513121	0	0	0	-5.3477977695087	-4.40207451916927	-4.59285414725773
ENSSSCG00000024314	0	3.8893109865678	6.8685173783664	0	0	0	-8.70401336326348	-3.8461114531352	0.963888059222492
ENSSSCG00000024346	1.65055100970982	6.89569263008008	6.67592910277604	-1.55687873665926	-1.45733938994745	-2.1435017391696	0	1.72444333112913	1.97968717167279
ENSSSCG00000024347	0	0	7.42709022988675	0	7.85384291123488	0	0	0	0
ENSSSCG00000024416	1.21659544871213	1.04639275044504	1.66079197867545	-0.173533233821492	-2.55899005263933	0	-6.31277061455943	-7.47761415090123	-7.87140155939338
ENSSSCG00000024459	0	8.06195556531974	7.7473407570202	0	0	0	0	0	0
ENSSSCG00000024476	1.35233975003437	5.40139247266527	5.71399661916297	0.69422133302882	-0.345600103571931	-0.48101573131805	1.05667405277717	1.54252934442494	2.16421950931604
ENSSSCG00000024492	-1.34824231023469	-2.30803039461294	-1.43414738744663	0.610862560511333	1.22652548604734	1.97672738206096	-3.20160084560696	-5.0069287790047	-4.06443802203188
ENSSSCG00000024666	0.134665255305474	-4.3947310488419	-2.76189425514608	-7.96643273374093	-3.23011532608436	-2.93066322072729	-1.14133974548258	3.30244403612731	2.11278344040893
ENSSSCG00000024977	0	0	0	-4.04897210911314	-3.46616346391998	-6.20590609401729	0	0	0
ENSSSCG00000025128	0	0	0	0	0	0	-7.45724402176672	-3.552540118868	-7.48198334129504
ENSSSCG00000025410	-2.73765513192972	2.87506458558895	-0.711282667676232	-1.9020189487776	0.17810160975567	-2.15740401143686	-1.90493553671826	-2.35680935372175	-8.21571732181763
ENSSSCG00000025523	0	0	0	-5.21784575643228	-4.47822434693943	-4.29269454047664	0.0943634061857437	-1.91203170946788	-1.82547453175168
ENSSSCG00000025527	0	0	0	5.95314329914216	4.92982094725111	5.36188560032323	0	0	0
ENSSSCG00000025592	0	0	0	-8.09148285348345	-3.91325304968248	-2.65277943767073	0	0	2.7702719435815
ENSSSCG00000025721	0	0	0	8.48338097119052	5.95888635243123	10.086607978307	0	0.875490243131448	3.07452430669512
ENSSSCG00000025838	0.230769947750084	0.480836389013171	0.287797196001342	-8.44396950898559	-0.388267141805854	-0.281790975552056	-0.430479039978742	-0.331952142116314	0.0893668842541636
ENSSSCG00000025869	0	0	0	-1.81014355556236	-1.29562724933828	-2.29187167391069	5.28831563330425	0	0
ENSSSCG00000026402	0	0	0	0	7.10323655870425	9.51321152343108	0	0	0
ENSSSCG00000026407	-0.814135441130745	-1.96048624257155	-2.17767296562799	-6.19613402239139	-4.37919716729993	-5.76513176893353	-4.86467459995198	-2.35951003219253	-2.72990481204923
ENSSSCG00000026442	-9.88457916204253	-3.56832269474936	-3.2702025775933	0	0	0	0	0	0
ENSSSCG00000026537	0	0	0	-3.74285228484772	-2.17848392531223	-3.43460742227003	-6.22136524990434	-4.83065538054579	-1.89586218713988
ENSSSCG00000026790	0	0	6.0321006523231	0	0	0	2.98486029758172	0	3.35129792442125
ENSSSCG00000026849	-5.40458828618272	-7.43341764443863	-6.3007869492529	-4.80785355417992	-4.07489628574523	-5.07056809417135	-1.8409195155613	-0.648821031553012	-1.60438928094175
ENSSSCG00000027320	0	0	0	-6.05195867379775	-7.5252824601989	-6.30595710552464	0	0	0
ENSSSCG00000027404	-0.0523676178668217	3.52630342999443	1.39266332023424	3.39125283639237	7.17739710578305	7.04686600556993	0.620198750839448	-0.285929038016564	0.771735812777976
ENSSSCG00000027439	-3.5801659069764	-0.917331283501412	-3.49260852097043	0	-1.89502839192682	0	-8.38294986851476	-0.210811454207302	-3.43816693927016
ENSSSCG00000027607	-2.15633995516999	-4.1286359357479	-5.40112170514248	-0.0445793719579247	0.151943612076031	0.780928002866409	-3.4967538511642	-1.99083210356948	-3.0219609961353
ENSSSCG00000027654	0	0	0	-10.9000076348392	-10.8966441575952	-6.42469318740815	0	0	0
ENSSSCG00000027845	0	4.6119567688356	5.52269356461065	0	1.03799497023578	2.12209707516091	0	0	0
ENSSSCG00000027954	2.3247686182597	3.48775033342382	7.89195430626589	0	0	0	0	3.15688055351624	2.94935271580854
ENSSSCG00000027981	0	0	0.335014668989352	-3.55913797163073	-7.72707382655596	-7.59226240084656	-1.41859193886405	-0.565053171138902	-3.39708357620691
ENSSSCG00000027989	0	0	0	7.00705354972009	7.19008205022224	0	0	0	0
ENSSSCG00000028062	-0.701985607207116	0.0239896631835727	-1.02078174353656	-2.83411407319695	-2.56952853864247	-8.14008705916328	0.778402752990551	-0.825965100549801	-0.958459827908657
ENSSSCG00000028112	0	0	0	4.37579655435411	7.97837329058877	9.73234966757558	0	0	3.22991363737165
ENSSSCG00000028274	-0.0282233910029284	4.50697501384527	1.11742463366234	-5.51491023699512	-3.56914303052315	-3.67442739595589	0.351411883115986	0.507957677852622	-0.490815615786857
ENSSSCG00000028331	-0.587818921376058	-0.372497052955611	-7.77391606068797	2.8636813170926	2.88756073330455	2.52948419211753	0	0	0
ENSSSCG00000028671	8.95910766681951	9.42364590066858	9.74229631783799	0	0	0	6.25684877260707	3.92579008720017	6.4247028213407
ENSSSCG00000028691	0	0	0	3.45127632160072	4.69173298759308	5.29888499004367	4.95695039490092	7.15304909916054	8.52848576781123
ENSSSCG00000028758	-1.97431238388689	-3.98184681278297	-3.82372599129108	-7.62403047069185	-7.6206823091185	-7.48592216790863	-2.29742039279778	-0.474282967989062	-3.24621357780987
ENSSSCG00000028814	-2.65144611085999	-3.91872338424863	-5.14057751187912	1.62259735426607	1.29117507365979	2.73061540863821	-0.60677767556845	0.778149404053418	0.803515286911562
ENSSSCG00000028896	0.38170063589614	0	0	3.89351645599432	6.07709261711111	4.09055221387397	0	3.43483969408623	3.35129792442125
ENSSSCG00000028964	-0.186444896620137	0.578562973168824	0.268437230394782	5.82193000101778	5.41616599649907	5.83610280804304	-0.0900014167531816	0.0942166618028887	0.193280870830879
ENSSSCG00000028969	1.90234905075126	7.87531164580574	8.70320717732696	0	0	0	-4.1227663713523	-2.32126894695068	1.50739362690346
ENSSSCG00000029037	-0.575351107874362	-1.94308985569337	-0.485831913408783	0	0	0	-9.45107366796726	-4.59323995476784	-4.50632938922053
ENSSSCG00000029043	0	0	2.15070087883814	-4.20874223443782	-2.67109058629513	-8.24161794645637	0	0	0
ENSSSCG00000029289	0	0	0	-2.7287193347076	-3.60911630670973	-6.04927714190424	2.92277897365292	0	0
ENSSSCG00000029295	6.9677778844784	7.02328612436064	8.59235049589119	0	0	0	0	0	0
ENSSSCG00000029311	0	0	0	0	10.6860385210333	0	0	0	0
ENSSSCG00000029441	0	0	0	-0.37188292993784	0.388935480527277	0.818145855950591	-4.04519494053324	-9.10872082977021	-9.06155579072284
ENSSSCG00000029443	0	0	0	-5.52806970552999	-3.00430135489908	-4.26029257122473	0	0	0
ENSSSCG00000029449	0	0	0	-5.91622520862727	-4.6360824326406	-5.61225366933324	0	0	0
ENSSSCG00000029515	-2.79918881724346	-1.186772615982	-0.786262123565607	-1.61579614615972	-7.31430426372486	-7.17971478919605	-4.62888525880125	-5.82510584984098	-3.88310563917835
ENSSSCG00000029756	0.721700699504807	1.98487254074602	1.83025865909966	-3.60952977153878	-7.77746508189686	-2.7451254657075	-1.28817446985459	-0.158424474421191	1.32668239013787
ENSSSCG00000029870	0	0	0	0	0	0	-8.30917672733028	-3.85056814324896	-2.07035656698792
ENSSSCG00000029879	-2.24393555793805	-5.13803488288065	-4.40647645484322	-0.836558693945878	-1.31386291365504	-0.544446117133552	-1.35732258875213	-0.725625896089316	-1.23496335280214
ENSSSCG00000029990	1.17917804282696	4.51475138618225	6.56103314644979	1.16676791101496	0.812665764488933	1.83115306808317	-0.131550601336679	1.32318064743227	1.57997713826955
ENSSSCG00000030075	0	0	0	0	0	7.2726686920741	0	0	0
ENSSSCG00000030262	-2.63899921549722	-1.18161935039092	-0.612653116547525	0	-0.140160431179627	0	-7.8702276673149	-3.01219374294642	-2.35588114869241
ENSSSCG00000030461	0	0	0	-8.96354575362067	-3.25460551056183	-2.95189269578534	-2.50080750235907	-3.20410532604687	-8.08688918817689
ENSSSCG00000030511	0.831358746374562	-5.05272438095245	-4.13789319532697	-1.49453063976652	-1.48742093110896	-4.37773218995137	0.946046635714974	0.826686899227138	0.960095307719032
ENSSSCG00000030694	6.46563775513458	0.713355688842956	1.38931807979176	0	0	0	3.52384444224406	4.49014141894559	4.49199878997697
ENSSSCG00000030830	0	0	0	0	0	0	-7.31371801896957	-7.38540743519769	-7.33844265485412
ENSSSCG00000030901	0	0	0	0	0	7.51912228998585	0	0	0
ENSSSCG00000031115	0.0561609385881012	-3.10673634822882	-8.08457779208424	0	0	0	0	0	0
ENSSSCG00000031292	-0.203267451458964	0.825587363490754	0.235677555898208	-7.67820736676378	-4.42223935195477	-2.23968112049957	-3.02494409975831	-0.156277632771348	-1.10662144936476
ENSSSCG00000031324	0	0	1.16975573770389	-1.86588720592473	-7.56439196216868	-2.12926979629045	0	0	0
ENSSSCG00000031345	0	0	0	8.0605938121379	7.08209341813456	7.98835765409559	0	0	0
ENSSSCG00000031367	-6.88517580687555	-0.632121262881882	-1.9458799036781	-2.77305602049275	-2.35786120130932	-3.03608017528562	-5.27953305027452	1.04569853511087	-0.198927224192801
ENSSSCG00000031423	4.62177183261265	5.04956623477231	2.59583522754345	1.15519954097497	2.92494159645547	3.07979167725134	4.84450364899596	3.16124555733281	3.52735059701061
ENSSSCG00000031477	0	6.1772961477839	3.35552810745484	0	0	0	0	0	0
ENSSSCG00000031478	0	0	0	0	0	0	-11.1126277035388	-11.1847276609047	-7.12258237241492
ENSSSCG00000031537	0.909431214744082	-0.0885650342327528	-0.101309300021914	-3.45274524002739	-7.6206823091185	-7.48592216790863	-0.157276872120097	-0.85910530125785	-1.50489328689113
ENSSSCG00000031595	0	0	0	-1.2744076502145	-7.38100637259576	-3.84013612573189	0	0	0
ENSSSCG00000031620	0	0	0	-7.82950591340483	-7.82615548467598	-7.6912995807929	0	0	0
ENSSSCG00000031717	-0.484415836382	-7.38889987348247	-2.17245115811918	-2.30430005457957	-3.31150058986733	-2.85095109132444	3.57967025199504	-1.17152128318906	-3.12547729294193
ENSSSCG00000031723	0	0	0	0	7.49305355393176	0	-0.8608801229836	-0.539765794991412	-1.09908504936603
ENSSSCG00000031800	0.579389314878794	-0.924440910899362	-5.0079868275591	-0.773761452483143	-1.66377379551493	-0.781892797884769	-0.872534603738851	-0.425989283260235	-0.84989794602425
ENSSSCG00000031858	-0.894966049012481	-7.31894087326304	-7.24082634741084	0	0	0	0	0	0
ENSSSCG00000031904	-0.408651679697996	-1.54391562841467	-1.21814887551479	4.25016876489663	6.37364738556898	6.04211540844784	-0.0844733364073806	-0.260635579081921	0.0651749222320893
ENSSSCG00000031940	-0.484856247643203	0.52439692470331	0.846843127268429	6.34446195780856	3.49677778984786	3.84594605579925	-1.3450448438488	0.671685673722403	-0.700648727547825
ENSSSCG00000031944	0	0	0	0	0	0	-6.36675711588542	-5.53141822106281	-4.04851776568474
ENSSSCG00000031955	0.692420730652299	-4.17910285399271	-3.06133588947507	0	0	0	-10.1240761300946	-2.72130831365681	-3.88531163527031
ENSSSCG00000032094	-0.349889836429867	-0.793740937858991	0.0174756955052346	5.69798272498697	3.27842390527457	2.66703302709761	-0.400596994920124	-1.31560504758968	-1.76665952067215
ENSSSCG00000032108	-1.18171857209952	-7.45562275094995	-3.1987602641984	0	2.83962888481241	0	0	0	0
ENSSSCG00000032133	0	0	8.00925569966031	0	0	0	0	0	0
ENSSSCG00000032135	8.30182184702432	0	7.27601827633074	0	0	7.96951546623532	0	0	7.6305318300273
ENSSSCG00000032224	-3.4696841474852	-4.45832829800001	-7.56084553033872	0	0	0	0	0	0
ENSSSCG00000032301	-0.0154240479331029	-0.594962106586262	0.90765239626193	-7.56773944419358	-1.6403725515042	-7.42966052322631	-7.06748981121507	3.10138921335598	1.71647172272743
ENSSSCG00000032303	0.178823788249351	-3.98184681278297	-8.00242822410104	0	0	0	0.159745451308388	1.36080490176969	1.62511079586651
ENSSSCG00000032353	0	0	0	0	0	0	-2.08290747095983	-2.52911159636386	-7.41199745660826
ENSSSCG00000032374	2.51846968318566	1.57923113995322	0	0	0	0	8.70380192368994	6.80162244874094	8.68119964133335
ENSSSCG00000032433	1.30710458156887	0	0	-7.96643273374093	-7.96308096388553	-3.49162462706352	0	0	1.89918957124133
ENSSSCG00000032720	0.472909757902348	1.60307973411416	-0.80537741476539	0	0	0	-8.27082550526895	-8.34272942255819	-4.28071144983924
ENSSSCG00000032797	2.77292215726837	2.99333193676623	5.78776971830004	-7.0967624482552	0.649888600865386	0.895537916508279	0	0	2.26728477946003
ENSSSCG00000032849	-0.909766952561491	1.2449311443149	1.72753369448989	-1.74625406225409	-0.254678303629872	-7.31009376191259	-0.463388959944265	-2.08346492953699	0.648310038035981
ENSSSCG00000033181	11.1321073660673	0	10.0638874888189	0	0	0	4.32439933169034	4.93857483586403	4.95512322681249
ENSSSCG00000033207	-4.19772240078276	-1.79148855006162	-2.62371476612626	-5.6957968659569	-5.28736424737314	-5.94981848618424	-1.18858339570315	-1.49760291168424	-2.10690224061587
ENSSSCG00000033256	0	7.87628688850724	7.27601827633074	0	0	0	0	0	0
ENSSSCG00000033333	0	0	0	3.2237564190879	5.53080384811449	5.27160449314612	0	0	0
ENSSSCG00000033383	-2.41102458266971	-0.308718185807546	-7.77391606068797	3.15159746257541	6.73371352135685	7.6645291037789	0.997042254363122	1.48108734368944	1.67280743862798
ENSSSCG00000033414	0	0	0	0	0	7.18018115574233	0	0	0
ENSSSCG00000033434	-8.16679713829372	-1.09221226785442	-8.12396251011182	0	0	0	-8.1063323272788	0.915628427413342	-8.13112250659484
ENSSSCG00000033514	5.03173518627689	6.37169084782633	6.06160198835118	-2.66454925167476	-1.69812257064727	-2.3617190837485	3.16573942067303	2.93583541688283	2.393705916831
ENSSSCG00000033581	0	0	0.665772086745344	0.127307974279615	-0.0874841691806595	-0.88985121516314	-7.58777450272551	-2.72967553257433	-7.61252596538203
ENSSSCG00000033606	0	0	5.11942915254873	3.09067724671103	0	0	-7.38726511398482	-0.976052658037718	-3.39708357620691
ENSSSCG00000033691	1.81660250820587	5.1705428665503	6.84534828302183	5.36848127925316	3.86702572021286	4.05568454437167	-1.08062407205343	-0.359414228935739	-1.12799573414693
ENSSSCG00000033702	-0.209713460386887	0.534979979930138	0.704144883642315	-3.81171245200842	-5.65613972553296	-5.42202799810952	-0.0473472713178896	0.181169960707579	0.145159060234123
ENSSSCG00000033815	0	11.4802632978667	11.6129152486395	0	0	0	0	0	0
ENSSSCG00000033834	0	0	0	9.02241737077954	11.4015779272858	11.7190635864806	-2.07596168351891	-0.245173550536154	0.42347559598536
ENSSSCG00000033919	0.140559079322456	-1.02290767332951	-0.152666096522598	-4.66085532713116	-4.43663240791088	-5.02728964204295	-0.423789098734938	-1.783634390557	-2.4135320202841
ENSSSCG00000033922	-0.278455249124501	0	-1.48615458665609	0	0	0	-4.73928967431875	-6.73757180683092	-9.75566846132284
ENSSSCG00000033979	-0.771465899810424	-3.35671926350672	-7.37746249700837	0	0	0	-0.608593318917239	0.0391123311288508	0.098104608068653
ENSSSCG00000034044	-3.56638993167402	-4.69866844911857	-5.03619795103741	0.108130314996866	0.115296364428243	1.02347528653367	-1.92641318518911	-0.237720152899878	-1.41360882565449
ENSSSCG00000034062	-3.41109948996784	-7.58046857034207	-7.50227016873207	-4.76319171256489	-2.74198788511627	-3.11696611862687	-2.19233877689756	-1.70646839490561	-1.72614863113798
ENSSSCG00000034113	0	0	8.14625008920495	0	0	0	8.649487208304	0	0
ENSSSCG00000034286	2.38907705122145	0	1.30227527657297	10.8108056084325	8.65088804028145	9.81949475522354	0	0	7.32414192402681
ENSSSCG00000034345	0.63936434766435	4.67670708868154	5.18005240979164	2.13003474910396	2.66892133639616	2.64117178106578	-1.50619551791376	-1.23309326246619	-1.5530648077511
ENSSSCG00000034358	-3.28627070619881	-3.35671926350672	-1.25978039878219	0	0	0	1.92126711647435	6.408291750784	5.09257296575573
ENSSSCG00000034405	0	0	0	-3.75093362830021	-1.48742093110896	-7.78397266194153	0.325564549262715	-2.67338591194146	-3.77166596519871
ENSSSCG00000034503	0	8.82269736522273	7.49708031378069	0	0	0	0	0	0
ENSSSCG00000034592	0	0	7.7473407570202	0	0	0	0	0	0
ENSSSCG00000034610	0	0	0	-9.25846637663872	-2.82366006006364	-4.78331361045326	0	0	0
ENSSSCG00000034686	-0.46667129060924	-0.722618837353348	-2.98565226673258	-3.45274524002739	-1.50699102273657	-7.48592216790863	-7.23621921365099	-1.59109264684545	-3.24602141172225
ENSSSCG00000034701	0	0	0	2.92728547286218	-1.33106906747018	0.816367423084188	-8.06210179566038	-3.20410532604687	-8.08688918817689
ENSSSCG00000034740	0.427470265067865	1.20067861078332	5.10250789888754	0	0	0	-8.5840199188018	1.31467415785436	3.26562695386507
ENSSSCG00000034866	0	0	3.01255884882386	4.52408626549849	4.53084061767212	5.46356696517814	5.50978302493638	0	0
ENSSSCG00000034870	0	0	0	3.13092874529738	5.94080912676105	5.90268161276452	0	0	0
ENSSSCG00000034921	0	0	0	-0.889960165230421	-7.31430426372486	-1.87932406226018	0.965682296188066	0	0
ENSSSCG00000034942	0.152834860072986	-1.02711996796246	2.80379037570784	5.67856857761835	6.3742841388147	5.64538764787624	4.13360258285152	6.20680060131252	6.32719741398863
ENSSSCG00000035018	-4.21471447634912	-0.0493423240187029	-1.4037815603881	-0.620705481435294	-1.39565124358497	-1.22798443585312	-10.8123835814801	-4.66136444222182	-6.26743117389308
ENSSSCG00000035020	-0.319769830377391	-10.9602167040636	-4.44618783064224	-1.94104818566687	-2.59957358349257	-3.5761507160316	-2.65322377642524	-6.14608301473791	-3.3751761200468
ENSSSCG00000035066	7.22889007322906	0	0	-7.92221885896467	-7.91886750832664	-7.78397266194153	1.9194116827624	-0.998918823264603	2.72028252209227
ENSSSCG00000035073	-0.950459836405663	-1.52229437178157	-2.80297398171974	0.901021002584366	4.76876046030365	3.19713590691847	-5.02770780965537	-0.525061077271249	-0.59980038155387
ENSSSCG00000035102	0	7.91773466469988	5.98642232321562	0	0	0	0	0	0
ENSSSCG00000035105	0	0	0	-7.44810630052293	-3.26988343833244	-1.43699572204626	1.1676135515995	1.61509393351551	0
ENSSSCG00000035186	0	0	0	-7.91773232597376	-12.0856530895598	-11.9502040730849	0	0	0
ENSSSCG00000035243	1.50404297813214	5.04929134145541	4.32542056365159	3.88808177249353	5.50193361114649	5.025556483491	-0.419657710944598	0.0248178742541427	-0.346680881610172
ENSSSCG00000035269	-1.4604877588851	0.955482300301036	3.39540895221382	1.73556934076513	-0.293255475007465	-0.455954956985349	-5.47336709438094	-6.17689465983891	-7.04461543797942
ENSSSCG00000035347	3.74095053533242	3.96092552491486	3.44283622374312	0	6.37231065911782	6.4405457553748	0.897867855669536	1.94019673017807	2.91107895286203
ENSSSCG00000035377	0	0	0	0	9.95214364685858	8.79013297689841	0	0	0
ENSSSCG00000035429	0	0	0	5.47445308937222	5.95888635243123	5.19438061355193	0	0	0
ENSSSCG00000035612	-2.08169174606189	-0.320484750026686	-2.55163298196373	-7.24771116728415	-7.24436809560938	-7.10982292358204	-0.384573023869519	-0.446117256077259	-2.33024759282812
ENSSSCG00000035651	0	0	0	2.70465768763649	2.54289961749318	5.77618067428043	0	0	0
ENSSSCG00000035689	0	0	8.7149020825932	0	7.10323655870425	0	0	0	0
ENSSSCG00000035723	0	0	0	0	0	0	-3.68759706750382	-4.07861163869601	-5.25881662617579
ENSSSCG00000035724	-2.45779397750575	3.60747495007236	6.69511964547273	0	0	0	-2.19003687765636	-0.246061517334408	1.35713506848183
ENSSSCG00000035760	-0.189129516766883	0.302950195739387	-0.0190075117066865	3.81394091561402	6.89196938266543	7.44229829871443	0.932033913036297	1.73906971785935	2.26302155354773
ENSSSCG00000035851	-3.350034774084	-7.51939570494269	-7.44121555251569	0	0	0	0	-2.01804831499497	-2.88613632424373
ENSSSCG00000035909	-0.275074251567513	-1.14939729406314	-3.38996132480246	-3.66434844898366	-5.85272069427034	-2.36993212563382	0.357689262772974	-0.164092448773229	-0.140701514684226
ENSSSCG00000035935	-1.4604877588851	0	0	0	0	0	-5.1165905710185	-3.26951803858118	-4.26782026512123
ENSSSCG00000036008	0.0545121193905516	-1.13193815072041	-1.38129444761671	-7.578282698319	-4.18639997709984	-4.16920666891193	0.441197346396893	0.675291541704737	1.01914620055532
ENSSSCG00000036013	-8.34906342516752	-4.28568603483707	-3.16790053543668	-8.24295692324607	-2.12591151745195	-3.76804721292326	0	1.970454149894	0
ENSSSCG00000036059	0	0	0	-5.95622191188601	-7.30673035980333	-7.80356934142222	-7.5239850070897	-7.59573441939322	-7.54873067267561
ENSSSCG00000036078	-7.13255819768583	-0.816088103502423	-2.91118043742442	-2.71638739067382	-3.68859720492544	-8.68780529437455	0	0	0
ENSSSCG00000036109	0	0	0	9.17885725461246	8.18513371902126	8.552558065138	0	0	0
ENSSSCG00000036117	-0.360027463874169	-2.39944271146361	-7.37746249700837	0	-0.684053825449473	-0.955456342154173	0	0	0
ENSSSCG00000036132	0	0	1.49395508355097	2.38060557459924	3.27729276167284	3.0245011541519	-0.491105464181222	-2.41404742945645	-5.4626821175497
ENSSSCG00000036149	0	0	0	0	4.97258347531569	5.24491433558487	7.47713225966902	0	7.39084683373523
ENSSSCG00000036183	-5.11883257525984	-5.05527111055282	-6.01240538569094	-9.16669885145283	-4.02896330854434	-4.1306003050978	-4.08139529762496	-0.277698796171358	-3.08792174060546
ENSSSCG00000036274	0.193453064469104	-1.66602365442429	-2.08766209865752	0.945721860918092	5.77068860752363	5.62665812142468	-0.417509152828616	0.768300462450816	0.755788116967678
ENSSSCG00000036331	-2.30267969566702	-8.57669489970467	0.408831900180948	-0.669391571405339	-2.09004831703188	-2.37536584409028	1.67104980569831	-2.86546141964945	1.38065545804954
ENSSSCG00000036354	-7.21001947149263	-7.24541576785203	-7.16732769170307	0	0	0	0	0	0
ENSSSCG00000036443	0	0	0	-4.59859011849488	-2.89308987961458	-3.88888556392772	-2.92911297808369	-3.46196395254896	-7.94541898945807
ENSSSCG00000036461	-1.5326705391951	1.48420574088879	4.78648449375395	1.47288491855808	3.90549915769208	2.51426363558517	5.64844024833367	1.81784984333782	0.751093163157445
ENSSSCG00000036538	8.33917932475986	10.3707946672412	8.52693599625186	0	0	0	3.6443447405941	0	0
ENSSSCG00000036570	2.12606505076693	2.15428939360184	1.91729667051133	-1.62047940497608	-7.72707382655596	-1.71916436098023	0.184185634923534	-0.590137936637533	-1.20417415864811
ENSSSCG00000036573	-0.986606800295553	2.80947426551519	2.49747755700407	-1.37544648024191	-1.04848790190687	-3.99992712036328	-5.00889048259957	-5.78036804969436	-5.20570728128724
ENSSSCG00000036662	0	0	0	0	7.79963496786297	0	0	0	0
ENSSSCG00000036883	0.921123639949482	-1.71800982540986	-1.7910324100883	5.65862190187842	4.80146717892318	5.194824577279	1.1902941126089	1.56099987498251	2.19432744889504
ENSSSCG00000036884	0	0	0	0	0	0	-3.23989875698602	-5.2380295722821	-4.2413106181268
ENSSSCG00000036907	-1.64036285298752	5.7549352477889	2.77826622266342	2.02210318385433	1.17016811306686	-0.640868860477697	-0.750360184403281	-0.245857985522188	3.62574092317614
ENSSSCG00000036910	0	0	0	-7.62403047069185	-3.44580539359883	-7.48592216790863	0	0	0
ENSSSCG00000036943	0	0	0	-4.0131708931417	-4.00604971858922	-4.02014834287517	7.25218761393937	3.76592914502742	0
