,ovid00.txt,ovid18.txt
ENSSSCG00000004843,0.230077029840141,-0.708543442769831
ENSSSCG00000025616,4.4831064229045,4.23403591344892
ENSSSCG00000026486,-0.465488130307984,0.735432118579172
ENSSSCG00000026167,1.48285751370753,1.00328565431989
ENSSSCG00000004985,4.32067172083212,4.28771037443655
ENSSSCG00000004844,5.06956429090992,4.80853039608759
ENSSSCG00000004986,4.70931561793482,4.76413714941367
ENSSSCG00000004845,4.69976743260611,4.9657672542418
ENSSSCG00000022828,7.23306817785447,7.36224006671742
ENSSSCG00000032494,4.08868907768234,4.27257749341338
ENSSSCG00000004873,4.86777859458994,4.78739204121998
ENSSSCG00000004983,6.71456302221235,6.71318377488491
ENSSSCG00000032214,5.21741206527915,5.40913665154523
ENSSSCG00000032574,3.36238318019208,6.19774617900894
ENSSSCG00000038398,-1.53708570420526,-0.419269358476388
ENSSSCG00000005782,3.41468044002792,3.25476046914069
ENSSSCG00000040252,4.58205062929349,4.48879347711385
ENSSSCG00000062837,0.757531552152887,0.848607254092414
ENSSSCG00000041275,1.58597062668958,0.953546317000152
ENSSSCG00000056587,-0.858148701903932,-1.55551764958068
ENSSSCG00000060706,2.13179523833228,1.56346045213966
ENSSSCG00000054784,2.68232691342514,2.0152635188581
ENSSSCG00000034069,2.8980728096519,2.12043214426628
ENSSSCG00000060600,5.57998689412334,5.29394924440336
ENSSSCG00000061619,-0.688063554189869,-1.07074818901639
ENSSSCG00000004989,4.27767729937023,4.14820229330252
ENSSSCG00000060152,0.0494143886170317,-0.234970370691526
ENSSSCG00000053633,-0.535932356525643,-1.07074818901639
ENSSSCG00000062595,0.0494143886170317,-0.630608239069984
ENSSSCG00000053742,1.63488905609156,0.705694567591603
ENSSSCG00000056642,7.39713474264444,6.77220793099303
ENSSSCG00000062224,1.09711663548345,1.14297438141107
ENSSSCG00000054354,-0.535932356525643,0.120971960069101
ENSSSCG00000063030,-1.68934522239709,-1.29286667119819
