,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt
ENSSSCG00000038507,273.848037816793,278.444647044194,295.092678354505,181.137322036251,165.196063111526,189.548892176152,243.348987523585
ENSSSCG00000004339,45.3158423511652,35.8114721833394,38.3745249648527,50.117045622678,19.4125279580219,69.8978936090107,55.6702901507554
ENSSSCG00000005004,7.38161639467483,13.1680316004886,6.98025190485458,7.15957794609686,5.99058479954581,7.13243812336844,8.52663711521005
ENSSSCG00000004347,33.0021145537704,21.3893423351852,43.53384159018,41.7516440225017,32.6069805544899,51.1795925828048,38.6479095330716
ENSSSCG00000004357,1.68817235932025,0,0.202326142169698,0.150727956759934,0,0,0.123574450945073
ENSSSCG00000005006,138.36393062664,137.288922056946,177.709794872385,115.419932888919,125.612705322122,126.261550974166,128.579216208349
ENSSSCG00000004275,27.2093662619853,27.7295056983834,20.6709875250042,27.357124151928,10.085414915691,38.0628649120247,38.462547856654
ENSSSCG00000035611,16.2196952169985,15.3627035339034,18.782610198087,15.4119335787032,14.8248016241925,19.3445638858188,14.6435724369912
ENSSSCG00000058931,27.7058875441383,26.510243513153,19.5244727193759,16.8815311571126,13.6494337204841,16.5959657797402,21.8108905918054
ENSSSCG00000005008,3.1777362057793,9.3709007950567,3.33838134580002,1.58264354597931,0.720386779692218,0.765432383971247,1.88451037691237
ENSSSCG00000004358,31.5125507073114,35.6721279335987,37.1605681118345,39.0762227900129,32.3036598051458,30.0606172614163,43.0965897670942
ENSSSCG00000004270,2.91292485529769,1.81147524662806,0.539536379119195,0.75363978379967,0.303320749344092,1.18294095704647,1.66825508775849
ENSSSCG00000032489,7.84503625801765,5.78278636423573,5.6314109570566,5.27547848659769,4.13274520981325,10.6464686134183,7.1055309293417
ENSSSCG00000004990,3.74046032555272,3.17008168159911,2.76512394298587,2.18555537301904,1.47868865305245,3.1661066791538,2.31702095522012
ENSSSCG00000004340,7.67952916396664,13.2725397877941,5.59768993336165,4.7856126271279,6.9384621412461,9.11560384547576,7.72340318406707
ENSSSCG00000058693,0.529622700963217,0.55737699896248,0.337210236949497,1.1304596756995,0.606641498688183,0.869809527240054,0.308936127362683
ENSSSCG00000005009,55.9082963704296,41.1762257983532,61.675752338063,68.2797644122501,41.9720086904887,74.3165260073902,61.9416935362179
ENSSSCG00000035240,3.44254755626091,4.73770449118108,4.35001205664851,4.559520691988,1.70617921506052,3.54882287113942,4.04706326845114
ENSSSCG00000005011,37.86802311887,40.235652112604,45.1524507275376,55.6562980336056,12.9669620344599,57.1638821302163,51.9012693969307
ENSSSCG00000032312,146.904096679672,159.862690514926,193.592397032706,185.583796760669,196.741421043311,173.335642588398,159.287467268199
ENSSSCG00000004342,4.93211140271996,14.9446707846815,9.23956049241621,7.87553574070655,5.49768858186166,5.21885716344032,10.936338908639
ENSSSCG00000005012,115.027430365449,129.415971946601,127.566632637995,162.673147333159,142.788242753731,163.802530169847,127.868663115414
ENSSSCG00000045405,0.364115606912211,0.62704912383279,0.472094331729295,1.84641747030919,0.379150936680115,2.88776763043698,1.17395728397819
ENSSSCG00000005029,105.39491749168,114.715153598965,189.040058833888,88.8541305099811,86.4843286567341,75.2211279157198,102.07249648063
ENSSSCG00000060707,0.397217025722412,0.20901637461093,0,0.301455913519868,0.0758301873360229,0.382716191985624,0.617872254725366
