,logFC.groupovary,logFC.groupovid,PValue,FDR
ENSSSCG00000039978,0.131173093179779,0.509356858087519,0.0119165194660708,0.0196459788990116
ENSSSCG00000061203,-0.241346937752463,0.359939249587011,0.0119197088024206,0.0196494593591418
ENSSSCG00000010315,-0.36652689244721,-0.821448124926895,0.0119354099246143,0.0196735628135104
ENSSSCG00000029576,0.166278660520778,0.686519050851551,0.011942290227906,0.0196831235519
ENSSSCG00000022664,-0.671820154385478,-0.278533836805899,0.0120051693934565,0.019784970792761
ENSSSCG00000012886,0.526459808637721,-0.410398834749808,0.012010988771229,0.0197927714410776
ENSSSCG00000024235,0.362776007762809,-0.0469877129985752,0.0120209441309002,0.0198073856999571
ENSSSCG00000000547,0.622026715471661,-0.131725439940546,0.0120312730809189,0.0198226128403098
ENSSSCG00000059184,-0.694483412784133,0.0464294890211056,0.0120660919197194,0.019878182891427
ENSSSCG00000005924,-0.575649346420512,-0.360442511700339,0.0120832585512986,0.0199031012150735
ENSSSCG00000014052,1.94664438095829,1.19171145002527,0.0120834016595464,0.0199031012150735
ENSSSCG00000008878,-0.25307786927428,0.428422186149836,0.0121200038444622,0.0199615860877975
ENSSSCG00000039243,0.606544704391878,0.229224481180077,0.0121267388741576,0.0199708737793826
ENSSSCG00000024019,0.606156644801431,-0.00974699346313212,0.0121353114299767,0.0199831856419892
ENSSSCG00000036472,-0.678770800097201,-0.299363939422226,0.0121438230419595,0.0199953949328398
ENSSSCG00000015819,-0.685792596238802,-0.210951225601057,0.0121459841303888,0.0199971465165963
ENSSSCG00000039321,0.0687459304968402,-0.417019634831918,0.0121663524340499,0.0200274455438746
ENSSSCG00000039539,-0.842845519767768,-0.509374045064947,0.0121665852511104,0.0200274455438746
ENSSSCG00000001362,-0.600123585245112,-0.300647142664671,0.012177732482432,0.0200439845339451
ENSSSCG00000005272,-0.971078773139854,-0.0246438992992661,0.0121823346748772,0.0200497486783133
ENSSSCG00000010571,-0.581202063519684,-0.685637470378424,0.0121892380001266,0.020059298655798
ENSSSCG00000025028,0.627282460810637,-0.105280589282263,0.0121906025632318,0.0200597328318136
ENSSSCG00000001512,0.534565494489832,0.200864461347796,0.0122060839613245,0.0200833941956643
ENSSSCG00000005961,-2.90004209065342,-1.24613753436002,0.012220137519599,0.0201047021898685
ENSSSCG00000013883,-0.605704490375986,0.253184793487798,0.0122383886615023,0.0201329116236881
ENSSSCG00000017086,1.76720140588582,-0.0723036876152703,0.0122465841158357,0.0201445752258317
ENSSSCG00000014247,-0.176478761231868,-0.669139159621636,0.0122596974197721,0.0201643254312208
ENSSSCG00000030362,0.430897259832281,-0.496276072613952,0.0122674469769047,0.0201752507632083
ENSSSCG00000035666,0.313035062170627,-0.238308516194284,0.0122723217241692,0.020181446589177
ENSSSCG00000008445,-0.148792758967858,-0.520489582761145,0.0123230315823735,0.0202630088926441
ENSSSCG00000044004,-1.54047731153151,-0.93426453165817,0.0123261221367989,0.0202662621635712
ENSSSCG00000033324,-0.423240969800178,-0.171022312651873,0.0123302909022844,0.0202712874518026
ENSSSCG00000026271,1.09538955482454,0.18278289912851,0.012334441956671,0.0202762827185976
ENSSSCG00000000228,0.689603043060295,-0.241481879893177,0.0123697581337027,0.0203325040343283
ENSSSCG00000052605,-1.4552673713581,-0.250700170235541,0.0123884710067633,0.0203614263733094
ENSSSCG00000009370,-0.293345468991128,-1.23241343031416,0.0124032267927564,0.0203838402986016
ENSSSCG00000009977,1.66719405328668,-0.884447364103607,0.0124158748303814,0.0204027865562553
ENSSSCG00000036892,1.23258973601992,-0.449933786332634,0.0124317831074103,0.0204270864078483
ENSSSCG00000001950,0.908636598230203,0.316250293472749,0.0124386834573177,0.0204365819803605
ENSSSCG00000001554,-0.573750448911556,-0.474289945506656,0.0124404759227233,0.0204376844150103
ENSSSCG00000022994,0.0656117616182953,-0.441244533214001,0.0124435044977289,0.020440817195476
ENSSSCG00000005916,-0.377673149398729,0.610608855585032,0.0124520257310774,0.0204529713315147
ENSSSCG00000004766,-0.27227485305928,-1.23825221961149,0.0124754823857816,0.0204896531181042
ENSSSCG00000008021,0.695235419883406,-0.372258791616011,0.0125207366141864,0.0205621252642095
ENSSSCG00000062314,-0.775438200159142,-1.78677622030964,0.0125492615668609,0.0206071132451318
ENSSSCG00000004653,0.263304835411482,-0.408263665445678,0.0125592266759486,0.0206216187893042
ENSSSCG00000029998,0.694706597909235,0.622629001923025,0.0125605036335236,0.0206218574970572
ENSSSCG00000018027,-0.557628363865735,-0.107113207974949,0.0125915380453644,0.0206709476028034
ENSSSCG00000011042,0.578506558594078,0.0900650218723611,0.012602564331488,0.0206871854059663
ENSSSCG00000005600,0.132969030655981,-0.28830171430695,0.0126092100330921,0.0206962301759048
ENSSSCG00000039990,1.33988697343484,1.43646480044764,0.0126117059794401,0.0206981243405359
ENSSSCG00000010531,0.0643429749735508,-0.646258801895138,0.0126126355795463,0.0206981243405359
ENSSSCG00000036499,-1.46873894003661,-0.873305940635503,0.0126139632192917,0.0206984391957835
ENSSSCG00000011970,0.892564208969499,-0.184356762054299,0.0126230826039908,0.0207115384329817
ENSSSCG00000000359,0.646821722233905,-0.0557895196603765,0.0126325867441029,0.0207252665488414
ENSSSCG00000005174,0.326213122590224,-0.121726698770727,0.0126352935178751,0.0207278413061263
ENSSSCG00000011300,0.264161482350523,-0.163604937959347,0.0126388610371334,0.0207318275014149
ENSSSCG00000051549,-1.60432752888533,-0.901578518756433,0.0126442185230683,0.0207387488402841
ENSSSCG00000058619,0.231295860915113,-0.718545025593417,0.0126540479804889,0.0207530030954311
ENSSSCG00000004691,0.411042447238042,-0.210465627833791,0.0126770456014611,0.0207879036312793
ENSSSCG00000025363,0.350326951930067,-0.154037747039338,0.0126776097979608,0.0207879036312793
ENSSSCG00000040186,-0.453901103280246,-0.782100437775382,0.0127218195671866,0.0208585190996319
ENSSSCG00000024221,-0.512829909454091,-0.192981021154997,0.0127647905257515,0.0209270909087168
ENSSSCG00000036887,0.170081800817732,-0.49386765094992,0.0127721980265187,0.0209373515188699
ENSSSCG00000039707,1.02152005907784,-0.748117243779902,0.0127736250679053,0.020937807450756
ENSSSCG00000040709,-0.203459016827003,-0.541939517654698,0.0127830703183794,0.0209514051157609
ENSSSCG00000053219,0.216253479606301,1.1488718072677,0.0128020172182643,0.0209805721030259
ENSSSCG00000037307,0.496423960347998,-1.09353272042877,0.0128126911381533,0.0209943989983679
ENSSSCG00000002372,-0.386838841575621,-0.230487048777786,0.0128127582122393,0.0209943989983679
ENSSSCG00000054010,-0.397816611630975,0.795266762884,0.0128200541890896,0.0210044653009052
ENSSSCG00000000955,-0.632375594841493,-0.400869633286785,0.0128237158038422,0.0210085757649425
ENSSSCG00000034301,-0.584758827570344,-0.0741183392443608,0.0128443263941808,0.021040449816409
ENSSSCG00000031860,0.124610711692235,-0.732017241445089,0.0128487005743963,0.0210457234646592
ENSSSCG00000062622,1.37111968054597,2.26066403078472,0.0128527391093325,0.0210504464391548
ENSSSCG00000017282,0.237696470235045,-1.13168899070641,0.0128604449906402,0.0210611744706531
ENSSSCG00000051558,1.44807679513344,-1.39978773769316,0.0128843573253582,0.021098439023931
ENSSSCG00000061791,-1.07711548638982,0.131891261209785,0.0128873224717126,0.0211013984478427
ENSSSCG00000037508,-0.877376227269251,-0.433857476893362,0.0129037416269809,0.0211247849378227
ENSSSCG00000025106,-0.406864518012441,0.227812062590655,0.012903923722994,0.0211247849378227
ENSSSCG00000017665,-0.302474562571993,0.113087234146224,0.0129058078793447,0.0211259716871623
ENSSSCG00000004652,0.567292269422031,0.286713413541285,0.0129279363286727,0.0211602938435182
ENSSSCG00000009379,-0.624110008919533,-0.0930628263636717,0.0129334606067792,0.0211674347640722
ENSSSCG00000008213,0.883775388006148,-0.48513781838441,0.0129410317131527,0.0211779240248289
ENSSSCG00000060988,-1.62636552684516,0.267346849969695,0.0129434910347308,0.0211800467466045
ENSSSCG00000052142,0.116553832094326,-0.534186142624562,0.0129725027013705,0.021224196588893
ENSSSCG00000043195,0.0797225219266563,-0.346762086286846,0.012972801020834,0.021224196588893
ENSSSCG00000041898,-0.318502650883956,1.01347459531401,0.0129797127536516,0.0212335983144118
ENSSSCG00000009644,-1.81103377681311,-0.642782730553941,0.0130374206234156,0.0213260886312832
ENSSSCG00000005024,0.13314911242606,-0.858325504778253,0.0130437367838687,0.0213345053984224
ENSSSCG00000005925,0.117950344881341,-0.371217807267263,0.0130541775158806,0.0213496662523026
ENSSSCG00000009211,0.606028246570608,0.396553598888321,0.0130644833487653,0.0213646037821159
ENSSSCG00000009888,0.482009273890364,-0.23374900180385,0.0130665413232643,0.0213660519582924
ENSSSCG00000038520,0.0343439750480754,-0.401490138973626,0.0130765699027304,0.021380532021116
ENSSSCG00000014280,-0.546988131201594,0.187634888112605,0.0131008755991658,0.0214183508494839
ENSSSCG00000058462,0.59734970289557,1.08571832204555,0.0131032494642115,0.0214203102113196
ENSSSCG00000011241,-1.80172229553603,-1.06823564329279,0.0131149758910872,0.0214375567888756
ENSSSCG00000001672,-1.608403626632,-0.464371893922992,0.0131168358732603,0.0214386741663046
ENSSSCG00000048523,-0.964137675583318,0.591061769381847,0.0131229896484305,0.021446808658685
ENSSSCG00000036160,-0.445058442060311,-0.39498047741824,0.013127504722536,0.0214522638148759
ENSSSCG00000016725,0.561545985562345,0.882166436734995,0.0131493934932714,0.0214861066100043
ENSSSCG00000035629,0.0277754665129924,-0.767871549826951,0.0131731921734258,0.02152306384871
ENSSSCG00000033706,-0.288629725163348,-0.444872882335483,0.0132011465075071,0.0215668035816054
ENSSSCG00000037324,-1.45316660245795,-1.10302672073814,0.0132093741654866,0.021578310755811
ENSSSCG00000024960,-0.0540316925761936,0.869956583713053,0.0132237117481536,0.0215997959037691
ENSSSCG00000055435,-0.503789478302456,1.10794550501295,0.0132372559228191,0.021619981353061
ENSSSCG00000032575,-0.464080156948214,0.0491211207821091,0.0132393749228638,0.021621504489136
ENSSSCG00000001960,-0.503824650274486,-0.222900762697192,0.0132421147714048,0.0216240411822654
ENSSSCG00000011410,0.752507213136784,0.0102736439470702,0.0132476901431552,0.0216312073442219
ENSSSCG00000009243,0.502941642292834,0.00130410871066822,0.0132853682077256,0.0216907857209811
ENSSSCG00000000190,0.829499495320213,0.0586434526211745,0.0132930027881521,0.0217013063523501
ENSSSCG00000035098,0.428713394086039,0.10124983736091,0.0132958412204471,0.0217039959155704
ENSSSCG00000017382,-0.466085864315588,0.275772542521354,0.0133016520800486,0.0217115367225083
ENSSSCG00000003080,3.6502596999423,1.0656865374667,0.0133061916121733,0.0217170012484548
ENSSSCG00000017238,0.573561964124317,-0.588659007705497,0.0133129826976009,0.0217261392210153
ENSSSCG00000016826,-0.566429858421736,0.13627719516187,0.0133142352098509,0.0217262376848427
ENSSSCG00000033311,0.173597413040569,-0.498755951876826,0.0133468387364182,0.0217774902974738
ENSSSCG00000021712,-0.676813708865547,-0.701151667800281,0.0133579636565779,0.0217936911080998
ENSSSCG00000036973,-0.760408740921693,-0.219377458579975,0.0133619401607011,0.0217982273286739
ENSSSCG00000060394,-0.561266772682078,0.366844684609141,0.0133673517178949,0.0218051036257534
ENSSSCG00000022479,0.38472069399632,-0.0435098365777974,0.0133802173207655,0.0218241367988571
ENSSSCG00000058221,-2.18658450719086,0.637444731472533,0.013410985143547,0.0218713069006245
ENSSSCG00000057502,1.50931498654137,2.26415637957426,0.0134115372374056,0.0218713069006245
ENSSSCG00000022004,0.780435992854981,0.257334115124256,0.013416785522595,0.0218779079602516
ENSSSCG00000006504,0.100207528517243,-0.479622778274438,0.0134437690393194,0.0219182399553928
ENSSSCG00000060537,-1.39437349327382,-0.745533166232731,0.0134439248365551,0.0219182399553928
ENSSSCG00000044663,-0.728324209974458,0.780468448154047,0.0134584320564123,0.0219399289557258
ENSSSCG00000052675,1.24418202699485,-0.0539385861234015,0.0134741755832222,0.0219636293227765
ENSSSCG00000031810,-0.86783264162413,-0.0430942873991956,0.0135012045885164,0.0220057197407319
ENSSSCG00000014727,0.255977590173883,-2.7529445444332,0.0135036037418361,0.0220076618307298
ENSSSCG00000055899,-0.770062565259854,-0.447395025098888,0.0135373022858569,0.022058816015549
ENSSSCG00000025701,0.602419144306804,0.219294436395593,0.0135374121113861,0.022058816015549
ENSSSCG00000052002,0.954361523593042,0.994260614946116,0.0135396102318715,0.0220604252897296
ENSSSCG00000005787,-0.440305927757044,-0.237763485372771,0.0135555672075775,0.022084449918728
ENSSSCG00000009528,0.524239778144965,-0.083664835662986,0.0135865511873083,0.0221329497485928
ENSSSCG00000036311,-0.721874771362541,-0.372850541828955,0.0136316229690531,0.0222043883614608
ENSSSCG00000027007,0.921194825627997,0.53669301130438,0.0136396250471768,0.0222154372025874
ENSSSCG00000005130,1.60023991313522,-0.894578344539837,0.0136423858424721,0.0222179481316543
ENSSSCG00000011610,-0.83164795052585,-1.02742087588126,0.0136537931620034,0.0222345390567733
ENSSSCG00000016059,0.722248974266454,-0.598833665774965,0.0137014653070699,0.0223101772476806
ENSSSCG00000038527,-0.867469453948284,-1.08401276019299,0.013710041697746,0.0223200644068899
ENSSSCG00000062740,-1.89015638004707,-1.71526432521037,0.0137102195215929,0.0223200644068899
ENSSSCG00000000005,-0.369510619374552,-0.595577532613827,0.0137112116459138,0.0223200644068899
ENSSSCG00000051317,-0.598846688235267,0.643197659070818,0.01372738794681,0.0223444013882338
ENSSSCG00000013292,-0.461688011810061,0.545988285104654,0.0137359151561193,0.022356284523097
ENSSSCG00000011119,0.675377463291696,-0.153291977091474,0.0137492411834617,0.0223749503144641
ENSSSCG00000017131,-1.027832197068,0.0525878589586499,0.013749839144627,0.0223749503144641
ENSSSCG00000005371,-0.593709859982313,-0.184639412465515,0.0137677526519347,0.0224013131415631
ENSSSCG00000053955,-0.61290198003573,-0.69602108383025,0.0137684980519451,0.0224013131415631
ENSSSCG00000037647,0.35988164115831,-0.273040192916792,0.0137710431675037,0.0224034539086403
ENSSSCG00000033305,-0.762750641099317,-0.655862870968737,0.0137874677400824,0.022428172105263
ENSSSCG00000032288,-0.451560563964946,-1.44000422013733,0.0138210047732166,0.0224791178274228
ENSSSCG00000056295,1.73533282695015,0.0180397241131766,0.0138213633516864,0.0224791178274228
ENSSSCG00000005683,0.150986348861487,-0.281221109868343,0.0138224865218448,0.0224791178274228
ENSSSCG00000001164,-0.638054300253755,0.05467303178715,0.0138458105422744,0.0225150398253242
ENSSSCG00000009413,-0.318843327400834,1.7280755036423,0.0138677492418991,0.022548702907242
ENSSSCG00000012517,-0.385946542027376,-0.934513190960628,0.0138737433970618,0.0225564367622494
ENSSSCG00000060679,0.517273813312343,2.07164717280755,0.013891337801768,0.0225830276627493
ENSSSCG00000017116,0.116028733890076,-0.457471571520532,0.0138961008991007,0.0225887559348149
ENSSSCG00000012927,-0.341891893394801,-0.472773808338995,0.0139010327055967,0.0225947574051725
ENSSSCG00000021669,-0.0371342504414885,-0.329499989809546,0.0139306191524942,0.0226408279171546
ENSSSCG00000010034,0.415579354451754,-0.0564593852068283,0.0139382004801456,0.022651129440893
ENSSSCG00000014283,-0.764002860741374,-0.474948368685282,0.0139513457739228,0.022670470386444
ENSSSCG00000008019,-0.372910539020473,-0.73495402615596,0.0139533754585905,0.0226717470004773
ENSSSCG00000003339,0.000602338295372071,-0.413682012822972,0.0139705222205637,0.0226975837521221
ENSSSCG00000031072,-0.447992198034281,0.135267584272107,0.013971906452724,0.0226978091633483
ENSSSCG00000029161,0.443795900539479,0.0807836754749024,0.013993907569489,0.0227315243378526
ENSSSCG00000006054,0.3600365113842,-0.199790855292804,0.0140067684430035,0.0227503875316663
ENSSSCG00000017712,-0.246844582221368,-0.548717586375423,0.0140102397869282,0.0227539978501898
ENSSSCG00000017990,-0.959990162949256,-0.151610699334074,0.0140121146088906,0.0227550148487277
ENSSSCG00000009048,-0.438420837572079,0.210309003684785,0.0140239554610672,0.0227722145881216
ENSSSCG00000002446,0.359651167515445,-0.0444554600723999,0.0140253341806679,0.0227724242790888
ENSSSCG00000023320,-1.95661087555849,-2.21561013412412,0.0140296789238562,0.0227774493281386
ENSSSCG00000015276,-0.397245623686104,0.638816585983892,0.0140447861710459,0.0227999450544397
ENSSSCG00000017477,-0.337291962508696,0.0133368669005481,0.0140489949998375,0.0228047461367274
ENSSSCG00000000186,1.0852448321118,1.54174655370415,0.0140570602582585,0.0228158056774583
ENSSSCG00000017418,-0.190874592209617,-0.503560252081621,0.0140657514813098,0.0228278791517847
ENSSSCG00000054188,0.231199846541405,-0.35289603772683,0.0140794361810308,0.0228472483898582
ENSSSCG00000004180,-2.80511471886185,-1.57988627263019,0.0140801935176963,0.0228472483898582
ENSSSCG00000039370,-0.0152814561900508,1.09850090903363,0.0140946910099107,0.0228651013458931
ENSSSCG00000015792,-0.293300836289039,0.481695092295778,0.0140949056472979,0.0228651013458931
ENSSSCG00000014128,-2.17802012433466,-0.571941207193526,0.0140949598617078,0.0228651013458931
ENSSSCG00000000205,0.0363949765411254,0.628329232393976,0.0141023129674856,0.0228749934596758
ENSSSCG00000003169,0.122622951406338,0.506737934708737,0.014111531978421,0.0228879101793115
ENSSSCG00000026005,-0.51674385697239,-1.30750745683855,0.0141220135981794,0.0229028722802546
