Gene stable ID,Gene name
ENSSSCG00000025357,LDAH
ENSSSCG00000014249,MARCHF3
ENSSSCG00000010109,SCARF2
ENSSSCG00000036441,PMP2
ENSSSCG00000016449,GIMAP2
ENSSSCG00000036036,XG
ENSSSCG00000011587,EFCAB12
ENSSSCG00000007192,C20orf202
ENSSSCG00000058507,
ENSSSCG00000053794,
ENSSSCG00000057162,
ENSSSCG00000059147,
ENSSSCG00000056823,
ENSSSCG00000050715,
ENSSSCG00000038854,PSMF1
ENSSSCG00000027196,
ENSSSCG00000024412,RNF139
ENSSSCG00000002389,VASH1
ENSSSCG00000033303,MBD4
ENSSSCG00000027826,GIMAP4
ENSSSCG00000062174,
ENSSSCG00000053604,
ENSSSCG00000032996,SLC7A5
ENSSSCG00000053056,
ENSSSCG00000054919,
ENSSSCG00000061177,
ENSSSCG00000057342,
ENSSSCG00000008159,IL18R1
ENSSSCG00000052594,
ENSSSCG00000061981,
ENSSSCG00000018055,
ENSSSCG00000014250,C5orf63
ENSSSCG00000037267,MAX
ENSSSCG00000046611,
ENSSSCG00000034656,RTN4R
ENSSSCG00000012265,CHST7
ENSSSCG00000031897,
ENSSSCG00000035262,TMEM74B
ENSSSCG00000059319,
ENSSSCG00000059056,
ENSSSCG00000014161,KIAA0825
ENSSSCG00000032795,IL1RL1
ENSSSCG00000061940,
ENSSSCG00000055599,
ENSSSCG00000016451,
ENSSSCG00000010116,SLC25A1
ENSSSCG00000023887,VSX1
ENSSSCG00000004340,FHL5
ENSSSCG00000056188,
ENSSSCG00000002652,KLHDC4
ENSSSCG00000048883,
ENSSSCG00000006107,PDP1
ENSSSCG00000061218,
ENSSSCG00000035571,
ENSSSCG00000062599,
ENSSSCG00000016452,GIMAP8
ENSSSCG00000014163,SLF1
ENSSSCG00000021668,KRT31
ENSSSCG00000054257,
ENSSSCG00000035655,
ENSSSCG00000062878,SP7
ENSSSCG00000029515,PON3
ENSSSCG00000037950,NIPAL1
ENSSSCG00000016453,TCAF1
ENSSSCG00000061573,
ENSSSCG00000012266,SLC9A7
ENSSSCG00000062567,DEFB121
ENSSSCG00000051601,
ENSSSCG00000020474,U1
ENSSSCG00000011589,IFT122
ENSSSCG00000014182,SLCO4C1
ENSSSCG00000037360,CST3
ENSSSCG00000036284,USP46
ENSSSCG00000032891,
ENSSSCG00000010117,
ENSSSCG00000046987,
ENSSSCG00000000272,SP1
ENSSSCG00000062065,GSC2
ENSSSCG00000002390,ANGEL1
ENSSSCG00000022257,HHLA1
ENSSSCG00000058822,
ENSSSCG00000055064,
ENSSSCG00000021623,
ENSSSCG00000007212,C20orf96
ENSSSCG00000018053,MED9
ENSSSCG00000058693,
ENSSSCG00000005009,KLHDC2
ENSSSCG00000003746,
ENSSSCG00000015333,ASB4
ENSSSCG00000040731,TMEM65
ENSSSCG00000038947,
ENSSSCG00000034044,RASD1
ENSSSCG00000008835,RASL11B
ENSSSCG00000010138,ZDHHC8
ENSSSCG00000061809,U6
ENSSSCG00000018631,snoZ39
ENSSSCG00000014183,SLCO6A1
ENSSSCG00000024127,ABI1
ENSSSCG00000026953,TPGS2
ENSSSCG00000038183,
ENSSSCG00000049546,
ENSSSCG00000043582,
ENSSSCG00000007218,DEFB129
ENSSSCG00000062347,
ENSSSCG00000018052,NT5M
ENSSSCG00000028931,GDF7
ENSSSCG00000063225,
ENSSSCG00000032422,
ENSSSCG00000059734,
ENSSSCG00000008836,SCFD2
ENSSSCG00000009508,
ENSSSCG00000000271,AMHR2
ENSSSCG00000062323,
ENSSSCG00000035240,GPR63
ENSSSCG00000060642,
ENSSSCG00000058950,
ENSSSCG00000055982,DEFB128
ENSSSCG00000054015,
ENSSSCG00000062693,
ENSSSCG00000052359,
ENSSSCG00000058106,
ENSSSCG00000006143,CA13
ENSSSCG00000058737,
ENSSSCG00000055880,
ENSSSCG00000061886,
ENSSSCG00000035759,DEFB127
ENSSSCG00000020913,
ENSSSCG00000052670,
ENSSSCG00000051700,
ENSSSCG00000018051,COPS3
ENSSSCG00000055650,
ENSSSCG00000057230,
ENSSSCG00000002653,
ENSSSCG00000047423,
ENSSSCG00000044552,
ENSSSCG00000007215,DEFB116
ENSSSCG00000052326,
ENSSSCG00000045395,
ENSSSCG00000062070,
ENSSSCG00000057980,
ENSSSCG00000055088,
ENSSSCG00000041917,
ENSSSCG00000057988,
ENSSSCG00000049700,
ENSSSCG00000059760,
ENSSSCG00000058819,
ENSSSCG00000046762,
ENSSSCG00000056476,
ENSSSCG00000061796,
ENSSSCG00000030743,
ENSSSCG00000060704,
ENSSSCG00000015331,PON2
ENSSSCG00000002656,ZCCHC14
ENSSSCG00000054157,
ENSSSCG00000057845,
ENSSSCG00000030115,HS1BP3
ENSSSCG00000015907,GALNT3
ENSSSCG00000058364,
ENSSSCG00000063538,
ENSSSCG00000055974,
ENSSSCG00000061600,
ENSSSCG00000037996,
ENSSSCG00000007221,DEFB119
ENSSSCG00000043665,
ENSSSCG00000043203,
ENSSSCG00000045054,
ENSSSCG00000043895,
ENSSSCG00000057047,
ENSSSCG00000010139,CCDC188
ENSSSCG00000063460,
ENSSSCG00000053978,
ENSSSCG00000046699,
ENSSSCG00000044776,
ENSSSCG00000036940,TCF15
ENSSSCG00000062859,
ENSSSCG00000060808,
ENSSSCG00000052078,
ENSSSCG00000052250,
ENSSSCG00000048597,
ENSSSCG00000061236,
ENSSSCG00000061474,
ENSSSCG00000049388,
ENSSSCG00000054639,
ENSSSCG00000051191,
ENSSSCG00000005011,NEMF
ENSSSCG00000062695,
ENSSSCG00000060992,
ENSSSCG00000041888,
ENSSSCG00000062366,
ENSSSCG00000042959,
ENSSSCG00000060363,
ENSSSCG00000054491,
ENSSSCG00000054660,
ENSSSCG00000053809,
ENSSSCG00000056829,
ENSSSCG00000047974,
ENSSSCG00000056186,
ENSSSCG00000051972,
ENSSSCG00000062769,
ENSSSCG00000053401,
ENSSSCG00000033306,U6
ENSSSCG00000059373,U6
ENSSSCG00000016486,
ENSSSCG00000005954,OC90
ENSSSCG00000010141,ZP4
ENSSSCG00000002655,MAP1LC3B
ENSSSCG00000060109,
ENSSSCG00000031636,
ENSSSCG00000018205,snoU109
ENSSSCG00000052180,U6
ENSSSCG00000047646,
ENSSSCG00000053063,
ENSSSCG00000053068,U6
ENSSSCG00000030562,U6
ENSSSCG00000007203,
ENSSSCG00000032312,RAB11A
ENSSSCG00000053307,
ENSSSCG00000018888,
ENSSSCG00000055152,U6
ENSSSCG00000000273,PRR13
ENSSSCG00000055120,
ENSSSCG00000002391,LRRC74A
ENSSSCG00000054584,
ENSSSCG00000062145,U6
ENSSSCG00000054818,
ENSSSCG00000062180,
ENSSSCG00000009399,CYSLTR2
ENSSSCG00000057280,
ENSSSCG00000015334,PDK4
ENSSSCG00000057135,
ENSSSCG00000061965,
ENSSSCG00000056412,
ENSSSCG00000044972,
ENSSSCG00000010188,ABCB10
ENSSSCG00000061830,
ENSSSCG00000033333,FER1L6
ENSSSCG00000052451,
ENSSSCG00000052818,
ENSSSCG00000056608,
ENSSSCG00000054228,
ENSSSCG00000052191,
ENSSSCG00000058929,
ENSSSCG00000056228,
ENSSSCG00000017441,
ENSSSCG00000060082,
ENSSSCG00000043069,
ENSSSCG00000016245,COL4A3
ENSSSCG00000027701,RP2
ENSSSCG00000035324,EN2
ENSSSCG00000002392,IRF2BPL
ENSSSCG00000054435,
ENSSSCG00000002654,FBXO31
ENSSSCG00000000274,PCBP2
ENSSSCG00000059960,
ENSSSCG00000033787,
ENSSSCG00000009400,RCBTB2
ENSSSCG00000017495,GRB7
ENSSSCG00000014184,PAM
ENSSSCG00000011590,RHO
ENSSSCG00000054625,
ENSSSCG00000063111,
ENSSSCG00000052410,
ENSSSCG00000061644,
ENSSSCG00000058625,
ENSSSCG00000032073,
ENSSSCG00000054785,
ENSSSCG00000041241,
ENSSSCG00000051231,
ENSSSCG00000029760,CIPC
ENSSSCG00000044694,
ENSSSCG00000002666,KIAA0513
ENSSSCG00000016420,INSIG1
ENSSSCG00000015335,DYNC1I1
ENSSSCG00000038132,IRF2BP2
ENSSSCG00000012267,JADE3
ENSSSCG00000002262,SV2B
ENSSSCG00000052772,
ENSSSCG00000062778,
ENSSSCG00000004342,NDUFAF4
ENSSSCG00000023550,IL1RL2
ENSSSCG00000006108,TMEM67
ENSSSCG00000010860,PSEN2
ENSSSCG00000062667,
ENSSSCG00000038765,FAM89A
ENSSSCG00000032032,
ENSSSCG00000011591,H1-8
ENSSSCG00000052831,
ENSSSCG00000057815,
ENSSSCG00000056101,POU3F2
ENSSSCG00000019410,U6
ENSSSCG00000022390,RGN
ENSSSCG00000010179,ARV1
ENSSSCG00000015908,TTC21B
ENSSSCG00000025221,PAXIP1
ENSSSCG00000002667,ZDHHC7
ENSSSCG00000009401,RB1
ENSSSCG00000008838,LNX1
ENSSSCG00000045529,DNAH6
ENSSSCG00000011592,PLXND1
ENSSSCG00000003747,KIAA1328
ENSSSCG00000045756,
ENSSSCG00000030437,TMEM253
ENSSSCG00000020286,U6
ENSSSCG00000029376,U6
ENSSSCG00000010180,TTC13
ENSSSCG00000038715,FLCN
ENSSSCG00000033688,ZDHHC22
ENSSSCG00000057105,PRPS2
ENSSSCG00000015336,SLC25A13
ENSSSCG00000005012,ARF6
ENSSSCG00000062736,
ENSSSCG00000002260,
ENSSSCG00000039878,PLD6
ENSSSCG00000002669,CRISPLD2
ENSSSCG00000026538,MSGN1
ENSSSCG00000038313,ZNF219
ENSSSCG00000021591,RBM3
ENSSSCG00000036812,
ENSSSCG00000058710,
ENSSSCG00000036081,TBC1D20
ENSSSCG00000008247,SUCLG1
ENSSSCG00000009403,ITM2B
ENSSSCG00000014225,DTWD2
ENSSSCG00000050274,
ENSSSCG00000045405,
ENSSSCG00000057772,
ENSSSCG00000049406,
ENSSSCG00000063275,
ENSSSCG00000008819,TXK
ENSSSCG00000060544,
ENSSSCG00000012318,MAGED1
ENSSSCG00000058430,
ENSSSCG00000041223,
ENSSSCG00000005029,RTRAF
ENSSSCG00000002398,TMEM63C
ENSSSCG00000012283,ZNF81
ENSSSCG00000008820,TEC
ENSSSCG00000010861,COQ8A
ENSSSCG00000005955,EFR3A
ENSSSCG00000016423,DPP6
ENSSSCG00000031572,MFF
ENSSSCG00000047501,
ENSSSCG00000059402,
ENSSSCG00000035098,MED4
ENSSSCG00000056624,
ENSSSCG00000061626,
ENSSSCG00000062515,
ENSSSCG00000060707,
ENSSSCG00000063200,
ENSSSCG00000042509,
ENSSSCG00000045454,
ENSSSCG00000060554,
ENSSSCG00000048135,
ENSSSCG00000042619,
ENSSSCG00000051730,
ENSSSCG00000049689,
ENSSSCG00000047707,
ENSSSCG00000044402,
ENSSSCG00000005030,NID2
ENSSSCG00000027551,NUDT15
ENSSSCG00000027857,DMXL1
ENSSSCG00000002259,
ENSSSCG00000007206,RBCK1
ENSSSCG00000010181,C1orf198
ENSSSCG00000000275,MAP3K12
ENSSSCG00000009405,SUCLA2
ENSSSCG00000054495,
ENSSSCG00000008821,SLAIN2
ENSSSCG00000047288,
ENSSSCG00000058357,
ENSSSCG00000015205,HEPACAM
ENSSSCG00000051169,
ENSSSCG00000010182,CAPN9
ENSSSCG00000045019,
ENSSSCG00000055154,
ENSSSCG00000003748,CELF4
ENSSSCG00000039066,
ENSSSCG00000050132,
ENSSSCG00000021755,
ENSSSCG00000023857,ARHGEF40
ENSSSCG00000000276,TARBP2
ENSSSCG00000046275,
ENSSSCG00000022504,CDON
ENSSSCG00000060465,
ENSSSCG00000048907,
ENSSSCG00000052682,
ENSSSCG00000052227,RBIS
ENSSSCG00000056551,
ENSSSCG00000056367,
ENSSSCG00000051648,
ENSSSCG00000044418,
ENSSSCG00000041111,
ENSSSCG00000063005,
ENSSSCG00000062306,
ENSSSCG00000052998,
ENSSSCG00000006203,COPS5
ENSSSCG00000047947,
ENSSSCG00000041403,
ENSSSCG00000049469,
ENSSSCG00000009383,CCDC70
ENSSSCG00000061200,
ENSSSCG00000039862,TRIB3
ENSSSCG00000059406,
ENSSSCG00000057790,
ENSSSCG00000055684,
ENSSSCG00000051807,
ENSSSCG00000061258,
ENSSSCG00000011061,PDSS1
ENSSSCG00000047802,
ENSSSCG00000055810,
ENSSSCG00000053712,
ENSSSCG00000062326,
ENSSSCG00000063015,
ENSSSCG00000060673,
ENSSSCG00000055914,
ENSSSCG00000047227,
ENSSSCG00000059157,
ENSSSCG00000062998,
ENSSSCG00000055076,
ENSSSCG00000061460,LPAR6
ENSSSCG00000060473,
ENSSSCG00000059581,
ENSSSCG00000000277,NPFF
ENSSSCG00000008823,SLC10A4
ENSSSCG00000043230,
ENSSSCG00000030156,APBB1IP
ENSSSCG00000024204,SCN1A
ENSSSCG00000011593,TMCC1
ENSSSCG00000055909,
ENSSSCG00000062246,
ENSSSCG00000062353,
ENSSSCG00000017592,MBTD1
ENSSSCG00000055185,
ENSSSCG00000056896,
ENSSSCG00000058566,
ENSSSCG00000057169,
ENSSSCG00000058139,
ENSSSCG00000048673,
ENSSSCG00000007125,
ENSSSCG00000046899,
ENSSSCG00000061042,
ENSSSCG00000059273,
ENSSSCG00000063108,
ENSSSCG00000056802,
ENSSSCG00000008824,ZAR1
ENSSSCG00000000278,ATF7
ENSSSCG00000054151,
ENSSSCG00000056703,
ENSSSCG00000062289,
ENSSSCG00000002258,KLHL25
ENSSSCG00000059440,
ENSSSCG00000056512,
ENSSSCG00000014984,MMP27
ENSSSCG00000053235,
ENSSSCG00000041981,
ENSSSCG00000007124,
ENSSSCG00000062541,
ENSSSCG00000057949,
ENSSSCG00000062743,
ENSSSCG00000060260,
ENSSSCG00000062522,
ENSSSCG00000058153,
ENSSSCG00000062651,
ENSSSCG00000052370,
ENSSSCG00000035476,
ENSSSCG00000061572,
ENSSSCG00000044306,
ENSSSCG00000044076,
ENSSSCG00000048344,
ENSSSCG00000054063,
ENSSSCG00000060310,
ENSSSCG00000058895,
ENSSSCG00000056891,
ENSSSCG00000058875,
ENSSSCG00000042581,
ENSSSCG00000056625,
ENSSSCG00000055737,
ENSSSCG00000058082,
ENSSSCG00000054889,
ENSSSCG00000063290,
ENSSSCG00000052276,
ENSSSCG00000057312,
ENSSSCG00000051666,
ENSSSCG00000053128,
ENSSSCG00000007217,DEFB125
ENSSSCG00000002399,NGB
ENSSSCG00000040441,
ENSSSCG00000024424,FAM91A1
ENSSSCG00000029675,MMP8
ENSSSCG00000052692,
ENSSSCG00000011060,GAD2
ENSSSCG00000025287,GIN1
ENSSSCG00000063103,
ENSSSCG00000056759,
ENSSSCG00000008826,FRYL
ENSSSCG00000060635,
ENSSSCG00000056153,
ENSSSCG00000055715,
ENSSSCG00000007200,FAM110A
ENSSSCG00000050781,
ENSSSCG00000052222,
ENSSSCG00000044894,
ENSSSCG00000060590,
ENSSSCG00000041145,
ENSSSCG00000058528,
ENSSSCG00000051498,
ENSSSCG00000012284,ZNF182
ENSSSCG00000055507,TRH
ENSSSCG00000061779,
ENSSSCG00000056536,
ENSSSCG00000062028,
ENSSSCG00000055521,
ENSSSCG00000058561,
ENSSSCG00000058514,
ENSSSCG00000058304,
ENSSSCG00000056545,
ENSSSCG00000046126,
ENSSSCG00000054430,U6
ENSSSCG00000047830,
ENSSSCG00000020040,U6
ENSSSCG00000051376,
ENSSSCG00000023910,U6
ENSSSCG00000054780,
ENSSSCG00000008166,CREG2
ENSSSCG00000061054,
ENSSSCG00000042333,
ENSSSCG00000056955,
ENSSSCG00000036346,
ENSSSCG00000036643,RBSN
ENSSSCG00000060234,
ENSSSCG00000010184,AGT
ENSSSCG00000040617,TNFAIP8
ENSSSCG00000040865,
ENSSSCG00000049660,
ENSSSCG00000053762,
ENSSSCG00000051340,
ENSSSCG00000008168,RNF149
ENSSSCG00000002329,MAP3K9
ENSSSCG00000057195,
ENSSSCG00000052304,
ENSSSCG00000037534,OPCML
ENSSSCG00000062111,
ENSSSCG00000041062,
ENSSSCG00000058390,
ENSSSCG00000007199,SLC52A3
ENSSSCG00000057829,
ENSSSCG00000061435,
ENSSSCG00000059593,
ENSSSCG00000042045,
ENSSSCG00000057141,
ENSSSCG00000006145,E2F5
ENSSSCG00000011059,
ENSSSCG00000016426,
ENSSSCG00000052173,
ENSSSCG00000053383,
ENSSSCG00000058335,
ENSSSCG00000053659,
ENSSSCG00000062327,
ENSSSCG00000043734,
ENSSSCG00000054455,
ENSSSCG00000059308,
ENSSSCG00000042466,
ENSSSCG00000053915,
ENSSSCG00000061440,
ENSSSCG00000062038,
ENSSSCG00000054735,
ENSSSCG00000057787,
ENSSSCG00000024999,PPIP5K2
ENSSSCG00000043719,
ENSSSCG00000053196,
ENSSSCG00000039028,SCRT2
ENSSSCG00000038536,GPR158
ENSSSCG00000034318,MRPS25
ENSSSCG00000053772,
ENSSSCG00000021198,SNORA1
ENSSSCG00000061127,
ENSSSCG00000018211,U6
ENSSSCG00000005979,ANXA13
ENSSSCG00000062408,
ENSSSCG00000062561,ATP5MC2
ENSSSCG00000009867,TBX5
ENSSSCG00000035499,U6
ENSSSCG00000062363,
ENSSSCG00000056194,
ENSSSCG00000045131,U4
ENSSSCG00000057168,
ENSSSCG00000040538,WDFY2
ENSSSCG00000059792,
ENSSSCG00000061780,
ENSSSCG00000049526,
ENSSSCG00000053851,
ENSSSCG00000004939,MEGF11
ENSSSCG00000028481,CALCOCO1
ENSSSCG00000011594,NR2C2
ENSSSCG00000008167,CNOT11
ENSSSCG00000023298,SRXN1
ENSSSCG00000010183,COG2
ENSSSCG00000008169,TBC1D8
ENSSSCG00000030350,
ENSSSCG00000007160,DDRGK1
ENSSSCG00000059078,MMP3
ENSSSCG00000009448,DIAPH3
ENSSSCG00000010862,CDC42BPA
ENSSSCG00000009791,RSRC2
ENSSSCG00000002670,USP10
ENSSSCG00000059583,
ENSSSCG00000055977,
ENSSSCG00000058396,
ENSSSCG00000008170,
ENSSSCG00000058085,
ENSSSCG00000058138,
ENSSSCG00000060237,
ENSSSCG00000059899,
ENSSSCG00000054734,
ENSSSCG00000052740,
ENSSSCG00000046728,
ENSSSCG00000061274,
ENSSSCG00000015913,SCN9A
ENSSSCG00000002330,PCNX1
ENSSSCG00000006204,PPP1R42
ENSSSCG00000000279,HOXC13
ENSSSCG00000014987,MMP12
ENSSSCG00000040134,TNFRSF13B
ENSSSCG00000032315,XRCC2
ENSSSCG00000008171,NPAS2
ENSSSCG00000020663,KMT2C
ENSSSCG00000012285,SPACA5
ENSSSCG00000000281,HOXC12
ENSSSCG00000021027,PGBD5
ENSSSCG00000035671,USP22
ENSSSCG00000007161,LZTS3
ENSSSCG00000009792,ZCCHC8
ENSSSCG00000011598,FGD5
ENSSSCG00000012286,ZNF630
ENSSSCG00000028104,HOXC11
ENSSSCG00000048884,
ENSSSCG00000017496,MIEN1
ENSSSCG00000038285,KLHL36
ENSSSCG00000006146,LRRCC1
ENSSSCG00000014988,MMP13
ENSSSCG00000033885,PDCL3
ENSSSCG00000007162,UBOX5
ENSSSCG00000031802,DHRS7B
ENSSSCG00000022728,HOXC10
ENSSSCG00000028431,HSD17B4
ENSSSCG00000034474,HOXC9
ENSSSCG00000034040,TMEM11
ENSSSCG00000053360,LYG2
ENSSSCG00000045081,
ENSSSCG00000009449,TDRD3
ENSSSCG00000045134,FASTKD5
ENSSSCG00000059634,NATD1
ENSSSCG00000035427,
ENSSSCG00000058121,OCIAD1
ENSSSCG00000038644,HOXC8
ENSSSCG00000015233,RPUSD4
ENSSSCG00000008183,MRPL30
ENSSSCG00000034379,MAP2K3
ENSSSCG00000010185,GALNT2
ENSSSCG00000037645,COTL1
ENSSSCG00000014989,DCUN1D5
ENSSSCG00000006110,RBM12B
ENSSSCG00000047914,
ENSSSCG00000030585,HOXC6
ENSSSCG00000030435,USP39
ENSSSCG00000054967,
ENSSSCG00000002672,MEAK7
ENSSSCG00000053854,
ENSSSCG00000054834,
ENSSSCG00000051457,
ENSSSCG00000058677,
ENSSSCG00000007163,AVP
ENSSSCG00000057643,
ENSSSCG00000054591,
ENSSSCG00000062805,
ENSSSCG00000008829,OCIAD2
ENSSSCG00000041061,
ENSSSCG00000061352,
ENSSSCG00000055664,
ENSSSCG00000049154,
ENSSSCG00000002671,ATP2C2
ENSSSCG00000060571,
ENSSSCG00000046098,
ENSSSCG00000050903,
ENSSSCG00000025981,SLC38A5
ENSSSCG00000054347,
ENSSSCG00000008830,CWH43
ENSSSCG00000056093,
ENSSSCG00000058434,
ENSSSCG00000061852,
ENSSSCG00000062792,
ENSSSCG00000059232,
ENSSSCG00000025806,FAM118B
ENSSSCG00000052563,
ENSSSCG00000031955,PCDH20
ENSSSCG00000061306,
ENSSSCG00000058199,
ENSSSCG00000057233,
ENSSSCG00000061469,
ENSSSCG00000057083,
ENSSSCG00000053970,
ENSSSCG00000052198,
ENSSSCG00000040798,HOXC5
ENSSSCG00000002332,SIPA1L1
ENSSSCG00000007164,OXT
ENSSSCG00000015513,ASTN1
ENSSSCG00000025599,FTSJ1
ENSSSCG00000010186,URB2
ENSSSCG00000038993,HOXC4
ENSSSCG00000017884,TEKT1
ENSSSCG00000010187,TAF5L
ENSSSCG00000007165,MRPS26
ENSSSCG00000049935,TCF24
ENSSSCG00000051348,
ENSSSCG00000043185,GNRH2
ENSSSCG00000038842,PCDH9
ENSSSCG00000039191,CBX5
ENSSSCG00000034773,KCNJ18
ENSSSCG00000016008,CWC22
ENSSSCG00000024793,PORCN
ENSSSCG00000006205,
ENSSSCG00000007166,PTPRA
ENSSSCG00000008831,DCUN1D4
ENSSSCG00000037963,
ENSSSCG00000013341,LUZP2
ENSSSCG00000035521,KLHL38
ENSSSCG00000058004,
ENSSSCG00000016027,ITGAV
ENSSSCG00000040648,CCL8
ENSSSCG00000008832,
ENSSSCG00000010128,SEPTIN5
ENSSSCG00000060027,
ENSSSCG00000063413,
ENSSSCG00000058015,SGCB
ENSSSCG00000042793,
ENSSSCG00000037733,TRIQK
ENSSSCG00000061292,
ENSSSCG00000045084,
ENSSSCG00000052130,
ENSSSCG00000056082,
ENSSSCG00000045209,
ENSSSCG00000015227,SRPRA
ENSSSCG00000059183,
ENSSSCG00000000288,HNRNPA1
ENSSSCG00000062932,
ENSSSCG00000059437,
ENSSSCG00000044762,CCL11
ENSSSCG00000043225,
ENSSSCG00000052641,
ENSSSCG00000059926,
ENSSSCG00000048983,
ENSSSCG00000055766,
ENSSSCG00000055966,
ENSSSCG00000051931,
ENSSSCG00000052383,
ENSSSCG00000058291,
ENSSSCG00000054813,
ENSSSCG00000008834,SPATA18
ENSSSCG00000054194,
ENSSSCG00000032768,EBP
ENSSSCG00000053149,
ENSSSCG00000057553,
ENSSSCG00000052018,
ENSSSCG00000059866,
ENSSSCG00000061766,
ENSSSCG00000006206,SGK3
ENSSSCG00000052930,
ENSSSCG00000046110,
ENSSSCG00000056839,
ENSSSCG00000008185,MITD1
ENSSSCG00000056182,
ENSSSCG00000038779,MACIR
ENSSSCG00000057731,
ENSSSCG00000055406,
ENSSSCG00000062113,
ENSSSCG00000054406,
ENSSSCG00000059491,
ENSSSCG00000062499,
ENSSSCG00000046975,
ENSSSCG00000059823,
ENSSSCG00000052604,
ENSSSCG00000017723,CCL2
ENSSSCG00000046533,
ENSSSCG00000061859,
ENSSSCG00000034861,
ENSSSCG00000050687,
ENSSSCG00000053006,
ENSSSCG00000054474,
ENSSSCG00000023837,WFDC1
ENSSSCG00000057054,PTGDR
ENSSSCG00000060410,
ENSSSCG00000032482,
ENSSSCG00000034585,snoU109
ENSSSCG00000019353,U2
ENSSSCG00000020581,SNORA70
ENSSSCG00000055301,
ENSSSCG00000047904,
ENSSSCG00000043805,
ENSSSCG00000063379,
ENSSSCG00000040594,
ENSSSCG00000019423,U4
ENSSSCG00000037588,
ENSSSCG00000021862,PTGER2
ENSSSCG00000018708,SNORD2
ENSSSCG00000057983,
ENSSSCG00000017720,CCL1
ENSSSCG00000044557,
ENSSSCG00000030309,NDRG2
ENSSSCG00000049886,
ENSSSCG00000059524,
ENSSSCG00000036413,
ENSSSCG00000058779,
ENSSSCG00000009793,CLIP1
ENSSSCG00000051863,
ENSSSCG00000054929,
ENSSSCG00000040702,CCDC174
ENSSSCG00000008789,WDR19
ENSSSCG00000014186,
ENSSSCG00000055283,
ENSSSCG00000054503,
ENSSSCG00000024958,GPR173
ENSSSCG00000061601,
ENSSSCG00000052579,
ENSSSCG00000054164,
ENSSSCG00000052412,
ENSSSCG00000056127,
ENSSSCG00000060178,
ENSSSCG00000051156,
ENSSSCG00000051918,
ENSSSCG00000059706,
ENSSSCG00000053744,
ENSSSCG00000057132,
ENSSSCG00000059560,
ENSSSCG00000049350,
ENSSSCG00000055541,
ENSSSCG00000048095,
ENSSSCG00000057269,
ENSSSCG00000054821,
ENSSSCG00000043812,
ENSSSCG00000058463,
ENSSSCG00000058518,
ENSSSCG00000056129,
ENSSSCG00000017885,SMTNL2
ENSSSCG00000058391,
ENSSSCG00000020435,SNORA31
ENSSSCG00000054108,
ENSSSCG00000054226,U6
ENSSSCG00000061487,
ENSSSCG00000060802,
ENSSSCG00000018929,U6
ENSSSCG00000060614,
ENSSSCG00000046711,
ENSSSCG00000052649,
ENSSSCG00000058751,U6
ENSSSCG00000055978,
ENSSSCG00000002657,
ENSSSCG00000005027,FRMD6
ENSSSCG00000009479,RBM26
ENSSSCG00000054530,
ENSSSCG00000034715,
ENSSSCG00000062355,
ENSSSCG00000011599,GRIP2
ENSSSCG00000006147,
ENSSSCG00000014187,NUDT12
ENSSSCG00000059290,
ENSSSCG00000019533,U6
ENSSSCG00000061126,U6
ENSSSCG00000002660,MTHFSD
ENSSSCG00000033707,
ENSSSCG00000034886,U6
ENSSSCG00000038865,
ENSSSCG00000019726,U6
ENSSSCG00000000289,NFE2
ENSSSCG00000007167,VPS16
ENSSSCG00000038460,FOXF1
ENSSSCG00000046515,
ENSSSCG00000028287,C2orf68
ENSSSCG00000017593,UTP18
ENSSSCG00000040599,TBC1D25
ENSSSCG00000021950,TPPP2
ENSSSCG00000033937,DYNC2H1
ENSSSCG00000018969,U6
ENSSSCG00000020518,U6
ENSSSCG00000005981,FBXO32
ENSSSCG00000019812,MIR2113
ENSSSCG00000008788,RFC1
ENSSSCG00000014228,FAM170A
ENSSSCG00000048270,
ENSSSCG00000057794,
ENSSSCG00000008186,TSGA10
ENSSSCG00000062081,
ENSSSCG00000055234,
ENSSSCG00000047735,
ENSSSCG00000000290,COPZ1
ENSSSCG00000028092,
ENSSSCG00000046654,U6
ENSSSCG00000029754,SLC39A2
ENSSSCG00000012324,IQSEC2
ENSSSCG00000034980,IRF8
ENSSSCG00000046521,
ENSSSCG00000052759,
ENSSSCG00000017886,FBXO39
ENSSSCG00000046234,
ENSSSCG00000039889,ARL14EP
ENSSSCG00000021718,METTL17
ENSSSCG00000045051,
ENSSSCG00000014231,FTMT
ENSSSCG00000053892,
ENSSSCG00000006209,VCPIP1
ENSSSCG00000061873,
ENSSSCG00000044936,
ENSSSCG00000058922,
ENSSSCG00000002142,TEP1
ENSSSCG00000061980,
ENSSSCG00000056803,
ENSSSCG00000041664,
ENSSSCG00000026297,KLB
ENSSSCG00000050323,
ENSSSCG00000033948,ssc-mir-33b
ENSSSCG00000025286,MCTP1
ENSSSCG00000057494,
ENSSSCG00000017888,SLC13A5
ENSSSCG00000055935,
ENSSSCG00000054602,
ENSSSCG00000062128,
ENSSSCG00000054417,
ENSSSCG00000060365,
ENSSSCG00000054608,
ENSSSCG00000051302,
ENSSSCG00000051094,
ENSSSCG00000059676,
ENSSSCG00000010863,AHCTF1
ENSSSCG00000049545,
ENSSSCG00000061243,RPL9
ENSSSCG00000029034,COX4I1
ENSSSCG00000008233,TMEM150A
ENSSSCG00000002143,PARP2
