Gene_name,genes,logFC,PValue,FDR
,ENSSSCG00000038192,1.17576151824104,0.212320213768963,0.999918096269946
SLC30A3,ENSSSCG00000021534,-1.02938242259095,0.212390189535189,0.999918096269946
NTMT2,ENSSSCG00000006281,-1.21436679100024,0.212594403108639,0.999918096269946
,ENSSSCG00000037566,-1.04484501105296,0.212661190374143,0.999918096269946
APOA1,ENSSSCG00000030921,-1.02837541667918,0.213010687108328,0.999918096269946
CTF1,ENSSSCG00000007774,-1.040707129966,0.213049309181802,0.999918096269946
,ENSSSCG00000053135,-1.19817133292038,0.213199207098505,0.999918096269946
,ENSSSCG00000060456,-1.19817133292038,0.213199207098505,0.999918096269946
YPEL4,ENSSSCG00000037892,-1.18450636296275,0.213665280075185,0.999918096269946
SOX7,ENSSSCG00000031889,-1.02616077889548,0.213704689635574,0.999918096269946
PTCH2,ENSSSCG00000031977,-1.02772231316304,0.213705868949521,0.999918096269946
VAT1L,ENSSSCG00000002696,1.02719109093983,0.21383828379441,0.999918096269946
,ENSSSCG00000011905,1.16255254298637,0.213869367358798,0.999918096269946
MYCN,ENSSSCG00000008618,1.16255254298637,0.213869367358798,0.999918096269946
SELL,ENSSSCG00000006287,1.16255254298637,0.213869367358798,0.999918096269946
,ENSSSCG00000046318,1.16255254298637,0.213869367358798,0.999918096269946
,ENSSSCG00000042370,1.4087780489233,0.213878549064482,0.999918096269946
H2AC20,ENSSSCG00000034598,1.4087780489233,0.213878549064482,0.999918096269946
,ENSSSCG00000046125,1.4087780489233,0.213878549064482,0.999918096269946
,ENSSSCG00000052996,1.4087780489233,0.213878549064482,0.999918096269946
C17orf113,ENSSSCG00000017417,-1.03090553039817,0.213961858498162,0.999918096269946
HK3,ENSSSCG00000014048,-1.03046632958286,0.214002514949864,0.999918096269946
,ENSSSCG00000049971,-1.17282129283294,0.214029173830304,0.999918096269946
,ENSSSCG00000058460,-1.17282129283294,0.214029173830304,0.999918096269946
,ENSSSCG00000017285,-1.17282129283294,0.214029173830304,0.999918096269946
WIPI1,ENSSSCG00000017260,-1.0292042435627,0.214119229548782,0.999918096269946
,ENSSSCG00000053803,-1.16271457909539,0.214316417936773,0.999918096269946
,ENSSSCG00000060789,-1.16271457909539,0.214316417936773,0.999918096269946
NGF,ENSSSCG00000032417,-1.16271457909539,0.214316417936773,0.999918096269946
SRSF2,ENSSSCG00000036592,1.02530131279535,0.214455022009331,0.999918096269946
,ENSSSCG00000060922,-1.15388645461856,0.214545243312199,0.999918096269946
C1QTNF12,ENSSSCG00000003333,1.05852593407561,0.214842657331585,0.999918096269946
,ENSSSCG00000044226,-1.02364465622916,0.214855483838009,0.999918096269946
NPAS1,ENSSSCG00000003108,-1.13920398210188,0.214877286579077,0.999918096269946
,ENSSSCG00000047204,-1.13920398210188,0.214877286579077,0.999918096269946
RHPN2,ENSSSCG00000022312,1.02379197296855,0.214932521727728,0.999918096269946
TLE2,ENSSSCG00000028995,-1.03242074140932,0.214935802797529,0.999918096269946
,ENSSSCG00000057046,-1.13303332285657,0.214997723609988,0.999918096269946
,ENSSSCG00000047476,-1.13303332285657,0.214997723609988,0.999918096269946
NELL2,ENSSSCG00000000802,-1.03796111191115,0.21505963538449,0.999918096269946
,ENSSSCG00000057082,-1.03937276112434,0.215088516845589,0.999918096269946
SBSN,ENSSSCG00000033702,-1.0401837234708,0.215104625727325,0.999918096269946
GRIN3B,ENSSSCG00000029635,-1.12247054811645,0.215176053727877,0.999918096269946
,ENSSSCG00000056430,-1.04465569992417,0.215187210507682,0.999918096269946
,ENSSSCG00000063584,-1.04488361847923,0.215191139386413,0.999918096269946
TSPO2,ENSSSCG00000038553,-1.0453541855848,0.215199165980757,0.999918096269946
TRPV5,ENSSSCG00000062134,1.15099149235462,0.215228461477775,0.999918096269946
KIAA0408,ENSSSCG00000004215,-1.05072109467162,0.215282697490339,0.999918096269946
TEX12,ENSSSCG00000058261,-1.05187706122551,0.215298786898604,0.999918096269946
,ENSSSCG00000014769,-1.05187706122551,0.215298786898604,0.999918096269946
C19orf81,ENSSSCG00000037098,-1.05499032425608,0.215338828935035,0.999918096269946
ALPK2,ENSSSCG00000004918,-1.10995227642629,0.215339336150324,0.999918096269946
PTPRO,ENSSSCG00000000601,-1.10995227642629,0.215339336150324,0.999918096269946
,ENSSSCG00000060663,-1.06378900653283,0.215426703596593,0.999918096269946
,ENSSSCG00000054166,-1.09746064443081,0.215446704463102,0.999918096269946
MPZ,ENSSSCG00000006352,-1.07029598234025,0.215468503764593,0.999918096269946
MMP9,ENSSSCG00000007436,-1.07029598234025,0.215468503764593,0.999918096269946
CMTM5,ENSSSCG00000002028,-1.07255509882835,0.215478560687921,0.999918096269946
,ENSSSCG00000061845,-1.0750410817296,0.215487030900182,0.999918096269946
SLC35G2,ENSSSCG00000021508,-1.07638010365508,0.215490478937278,0.999918096269946
BMAL2,ENSSSCG00000000551,1.04705075217214,0.215977102206369,0.999918096269946
HAUS6,ENSSSCG00000005173,1.02292549721225,0.216119508787459,0.999918096269946
RXFP2,ENSSSCG00000009336,-1.03001507840283,0.216590813863045,0.999918096269946
,ENSSSCG00000060622,-1.02181411065159,0.216684655702033,0.999918096269946
SRD5A1,ENSSSCG00000017103,1.03430925566266,0.216783726654779,0.999918096269946
CCDC159,ENSSSCG00000013620,-1.03278317828114,0.217321721377582,0.999918096269946
RNASEH2B,ENSSSCG00000024385,1.02396285937248,0.217461424419774,0.999918096269946
SLAMF7,ENSSSCG00000006378,1.1317153917559,0.217499933304871,0.999918096269946
,ENSSSCG00000044015,1.1317153917559,0.217499933304871,0.999918096269946
,ENSSSCG00000059141,1.05760095855741,0.217565545660119,0.999918096269946
EXOSC5,ENSSSCG00000003015,1.02410961584696,0.21757463683655,0.999918096269946
NME9,ENSSSCG00000037044,-1.0172852533166,0.217610772660203,0.999918096269946
EPHB1,ENSSSCG00000024492,-1.01999167623597,0.217952146771121,0.999918096269946
SLC7A2,ENSSSCG00000006987,-1.03716598801446,0.218451199501922,0.999918096269946
,ENSSSCG00000036884,1.07121971374249,0.218687683229951,0.999918096269946
,ENSSSCG00000037391,-1.03919385372941,0.218962505241739,0.999918096269946
TFAP4,ENSSSCG00000040215,-1.04022156640967,0.219218951355051,0.999918096269946
ADAM33,ENSSSCG00000007145,-1.01440606645773,0.219391014099364,0.999918096269946
TMPRSS7,ENSSSCG00000025721,1.33404440048091,0.219452761431918,0.999918096269946
,ENSSSCG00000024129,1.33404440048091,0.219452761431918,0.999918096269946
SNORD95,ENSSSCG00000037323,1.33404440048091,0.219452761431918,0.999918096269946
,ENSSSCG00000053359,1.33404440048091,0.219452761431918,0.999918096269946
,ENSSSCG00000052206,1.33404440048091,0.219452761431918,0.999918096269946
,ENSSSCG00000060097,1.33404440048091,0.219452761431918,0.999918096269946
ZBTB8B,ENSSSCG00000022120,1.06642494098295,0.219516985953483,0.999918096269946
GPRIN1,ENSSSCG00000014054,1.06642494098295,0.219516985953483,0.999918096269946
OTUB2,ENSSSCG00000002469,-1.02768737663322,0.219716699173797,0.999918096269946
ECPAS,ENSSSCG00000005459,1.01207799944541,0.219933324133633,0.999918096269946
,ENSSSCG00000000703,-1.02801844215523,0.220067545438649,0.999918096269946
MORN3,ENSSSCG00000009809,-1.01343438663499,0.220215713075623,0.999918096269946
PIM1,ENSSSCG00000001573,-1.01509922610445,0.220279348652894,0.999918096269946
CA3,ENSSSCG00000006141,-1.01948422038669,0.22046923343285,0.999918096269946
ABCD4,ENSSSCG00000038231,-1.01233676510459,0.220851872255109,0.999918096269946
LTBP1,ENSSSCG00000008510,-1.00926997970518,0.220875650410884,0.999918096269946
MCM7,ENSSSCG00000032180,1.01016255106377,0.221236157738613,0.999918096269946
SCUBE3,ENSSSCG00000001536,1.01691132774675,0.221270847311905,0.999918096269946
DOCK6,ENSSSCG00000038604,-1.00814255662292,0.221492799313605,0.999918096269946
DACH2,ENSSSCG00000036515,-1.04973082881718,0.221508623417829,0.999918096269946
,ENSSSCG00000055354,-1.01644021963839,0.221755297604152,0.999918096269946
SLC6A17,ENSSSCG00000006811,-1.02985152167999,0.221992645182532,0.999918096269946
RRAD,ENSSSCG00000036060,-1.01146817467984,0.222002295743852,0.999918096269946
CUX2,ENSSSCG00000009831,-1.00964235421866,0.222010169136788,0.999918096269946
MATCAP2,ENSSSCG00000016659,1.0091074743623,0.222089253393822,0.999918096269946
CFP,ENSSSCG00000012278,-1.00693499138047,0.222505916795041,0.999918096269946
LRP11,ENSSSCG00000004101,-1.01270384330183,0.222628059484044,0.999918096269946
,ENSSSCG00000003826,1.01084631295848,0.222660351807314,0.999918096269946
UBD,ENSSSCG00000001252,1.02665710863288,0.222693806897407,0.999918096269946
SPMIP6,ENSSSCG00000010980,-1.00830851324805,0.222746528124329,0.999918096269946
KANSL1L,ENSSSCG00000022830,1.01403882865644,0.222877743850198,0.999918096269946
,ENSSSCG00000003986,1.08421562629387,0.223112356356278,0.999918096269946
CNBD2,ENSSSCG00000007313,1.0455061747351,0.223176324569773,0.999918096269946
,ENSSSCG00000041031,1.28144389394368,0.223177516559681,0.999918096269946
ANKRD61,ENSSSCG00000007593,1.28144389394368,0.223177516559681,0.999918096269946
,ENSSSCG00000049098,1.28144389394368,0.223177516559681,0.999918096269946
,ENSSSCG00000060833,1.28144389394368,0.223177516559681,0.999918096269946
,ENSSSCG00000053324,1.28144389394368,0.223177516559681,0.999918096269946
,ENSSSCG00000051810,-1.05803056083219,0.223389361994651,0.999918096269946
SERPINI2,ENSSSCG00000011737,-1.01070310402744,0.223394073560849,0.999918096269946
,ENSSSCG00000042026,-1.00978884271462,0.223478935379667,0.999918096269946
,ENSSSCG00000060951,1.08025346354929,0.223580573221869,0.999918096269946
BRI3BP,ENSSSCG00000054264,1.00759398147993,0.223644068461205,0.999918096269946
CD8A,ENSSSCG00000008217,1.04172082688867,0.223845710081342,0.999918096269946
PSD2,ENSSSCG00000029541,-1.0064104751628,0.223937386624744,0.999918096269946
PLCG2,ENSSSCG00000002688,1.00582041554826,0.22406543471784,0.999918096269946
ACYP2,ENSSSCG00000025224,-1.02216956347994,0.224074022650822,0.999918096269946
IL1R1,ENSSSCG00000008162,1.00421454079786,0.224360101974214,0.999918096269946
MPZL2,ENSSSCG00000015091,1.00852154092414,0.224453957799183,0.999918096269946
NATD1,ENSSSCG00000059634,-1.005789679366,0.224458860747882,0.999918096269946
CACNB2,ENSSSCG00000011040,-1.01700560365903,0.224476389178872,0.999918096269946
PODNL1,ENSSSCG00000013762,-1.00818584350188,0.224551013323606,0.999918096269946
F7,ENSSSCG00000029503,1.01871064225728,0.224705477267877,0.999918096269946
F2RL2,ENSSSCG00000037582,-1.00509555967609,0.224856675725635,0.999918096269946
ELAPOR1,ENSSSCG00000006836,-1.00105765342489,0.225181064077843,0.999918096269946
ILF2,ENSSSCG00000028553,0.999825269065686,0.225332097712962,0.999918096269946
,ENSSSCG00000005830,-1.06718154231501,0.225343140920339,0.999918096269946
PAXIP1,ENSSSCG00000025221,1.00286689002177,0.225374308073527,0.999918096269946
HFE,ENSSSCG00000037682,-1.00913124353429,0.225387975151147,0.999918096269946
,ENSSSCG00000063011,-1.00000101724821,0.225514262857777,0.999918096269946
ERICH6,ENSSSCG00000022706,-1.03329382105674,0.225529232168884,0.999918096269946
NUDC,ENSSSCG00000003566,0.998896090952486,0.225608163816687,0.999918096269946
C1QTNF1,ENSSSCG00000035511,-1.00172184196936,0.225639179248391,0.999918096269946
,ENSSSCG00000055590,-1.06867336395216,0.22565021635495,0.999918096269946
RUVBL1,ENSSSCG00000011620,0.999288827626571,0.225652310002234,0.999918096269946
,ENSSSCG00000062019,1.24238845076598,0.225788484800017,0.999918096269946
ASIC4,ENSSSCG00000029968,1.24238845076598,0.225788484800017,0.999918096269946
,ENSSSCG00000058367,1.24238845076598,0.225788484800017,0.999918096269946
SEC16B,ENSSSCG00000039332,-1.01601590698266,0.226070911664037,0.999918096269946
SYT3,ENSSSCG00000003222,-1.0015205748875,0.226357583857384,0.999918096269946
GRIP1,ENSSSCG00000000478,1.01121548352103,0.226623181479088,0.999918096269946
KLHL5,ENSSSCG00000008787,1.0000948002623,0.226928159750772,0.999918096269946
PRTFDC1,ENSSSCG00000028135,1.00186148281802,0.226990624258564,0.999918096269946
,ENSSSCG00000007525,1.00281586602132,0.22726056275115,0.999918096269946
ENOX1,ENSSSCG00000021818,-1.01110277063129,0.22746737768301,0.999918096269946
,ENSSSCG00000062093,-1.07795278962935,0.227491298741746,0.999918096269946
SDR39U1,ENSSSCG00000001983,-1.00094036155514,0.22750946167642,0.999918096269946
C19orf84,ENSSSCG00000039649,1.21223274186915,0.227687878591161,0.999918096269946
,ENSSSCG00000051737,1.21223274186915,0.227687878591161,0.999918096269946
TFAP2A,ENSSSCG00000001036,1.21223274186915,0.227687878591161,0.999918096269946
BATF,ENSSSCG00000055470,1.21223274186915,0.227687878591161,0.999918096269946
POU6F2,ENSSSCG00000037764,1.21223274186915,0.227687878591161,0.999918096269946
LOXL2,ENSSSCG00000033608,-0.998500019947797,0.227732024466434,0.999918096269946
ATOH8,ENSSSCG00000008230,-1.03553431366917,0.227777518581037,0.999918096269946
,ENSSSCG00000028717,-0.99522846090774,0.227889526964682,0.999918096269946
SLC60A2,ENSSSCG00000041409,1.04342831866136,0.227922768845513,0.999918096269946
SCML2,ENSSSCG00000012155,1.00289853963352,0.228131826001048,0.999918096269946
DKK3,ENSSSCG00000013401,-0.994654318620748,0.22822936292292,0.999918096269946
FCHSD2,ENSSSCG00000014820,0.994632210607957,0.228246226108384,0.999918096269946
ASIC3,ENSSSCG00000027024,-1.00740776145826,0.22832875916982,0.999918096269946
KCNB1,ENSSSCG00000007462,1.03900488598999,0.228442481273256,0.999918096269946
,ENSSSCG00000005916,-0.996419803653343,0.228507922121822,0.999918096269946
,ENSSSCG00000060561,-1.02172260611176,0.22878654216637,0.999918096269946
AK6,ENSSSCG00000037053,0.997459955157652,0.228970475539523,0.999918096269946
PAAF1,ENSSSCG00000014831,0.999502961682804,0.229099312177282,0.999918096269946
,ENSSSCG00000055367,1.18824103749728,0.229111233078089,0.999918096269946
GRK5,ENSSSCG00000010683,-0.995239824230395,0.229132474188599,0.999918096269946
B3GNT4,ENSSSCG00000009798,-0.991320106485822,0.229370325213431,0.999918096269946
NUP160,ENSSSCG00000013223,0.994301569356866,0.22958316391094,0.999918096269946
NCAPD3,ENSSSCG00000022192,0.994196910188953,0.229619267696312,0.999918096269946
MEIG1,ENSSSCG00000034119,-1.00903324922896,0.229680757679068,0.999918096269946
PPIA,ENSSSCG00000016737,0.989933174121846,0.229694047929228,0.999918096269946
LY6E,ENSSSCG00000040535,0.992857690012459,0.229940037750545,0.999918096269946
,ENSSSCG00000056037,-1.09197028143977,0.230058440099869,0.999918096269946
SCGB3A1,ENSSSCG00000014008,-1.03825423420322,0.230451817152358,0.999918096269946
,ENSSSCG00000052278,-1.09567894299757,0.230696922324437,0.999918096269946
,ENSSSCG00000063258,-1.09567894299757,0.230696922324437,0.999918096269946
ASIP,ENSSSCG00000053652,-1.09567894299757,0.230696922324437,0.999918096269946
ANGPT2,ENSSSCG00000015753,1.00203307946381,0.230998584615124,0.999918096269946
SNORA51,ENSSSCG00000019599,1.15246519684043,0.231060436045519,0.999918096269946
,ENSSSCG00000062996,1.15246519684043,0.231060436045519,0.999918096269946
LCOR,ENSSSCG00000010513,0.998502484498783,0.231646903600105,0.999918096269946
,ENSSSCG00000056187,1.13877042537458,0.231743084279782,0.999918096269946
KLRG2,ENSSSCG00000055501,1.00908080464397,0.231940554371132,0.999918096269946
,ENSSSCG00000036792,-1.01231148167757,0.232011080382563,0.999918096269946
,ENSSSCG00000014575,-0.996974424184033,0.232099107588514,0.999918096269946
HPGD,ENSSSCG00000009699,-1.10443820557097,0.232140863790367,0.999918096269946
SORCS3,ENSSSCG00000010617,-1.10443820557097,0.232140863790367,0.999918096269946
,ENSSSCG00000046677,-1.10443820557097,0.232140863790367,0.999918096269946
MAGEE2,ENSSSCG00000062125,-1.10443820557097,0.232140863790367,0.999918096269946
,ENSSSCG00000035675,-0.986139957491023,0.232237315853206,0.999918096269946
,ENSSSCG00000052109,1.12705996779214,0.232295391432294,0.999918096269946
,ENSSSCG00000055339,1.12705996779214,0.232295391432294,0.999918096269946
PGP,ENSSSCG00000036614,0.994881707718212,0.23231383461183,0.999918096269946
ACTA2,ENSSSCG00000010447,-0.983440929338633,0.232633195433678,0.999918096269946
IL1RL2,ENSSSCG00000023550,1.11693136593041,0.232748028813897,0.999918096269946
,ENSSSCG00000059573,-0.989689527527841,0.232918587700677,0.999918096269946
,ENSSSCG00000054460,-1.10966110115553,0.232960521141633,0.999918096269946
ssc-mir-425,ENSSSCG00000018173,1.10808417470608,0.233123191299703,0.999918096269946
,ENSSSCG00000049044,1.10808417470608,0.233123191299703,0.999918096269946
,ENSSSCG00000024161,-1.04135531620123,0.233429271036955,0.999918096269946
,ENSSSCG00000051948,1.10028954772552,0.233437256846927,0.999918096269946
,ENSSSCG00000060176,1.10028954772552,0.233437256846927,0.999918096269946
,ENSSSCG00000049011,1.10028954772552,0.233437256846927,0.999918096269946
,ENSSSCG00000060519,1.10028954772552,0.233437256846927,0.999918096269946
PDE4C,ENSSSCG00000036363,-1.0212674721038,0.233511339086694,0.999918096269946
CATSPERH,ENSSSCG00000047012,1.09337009743658,0.233702521128491,0.999918096269946
,ENSSSCG00000035443,1.09337009743658,0.233702521128491,0.999918096269946
FAM210B,ENSSSCG00000007492,-0.98357760333336,0.233858314740168,0.999918096269946
PRDM7,ENSSSCG00000026662,-1.02119671143041,0.234239306925283,0.999918096269946
,ENSSSCG00000059039,1.0605480352357,0.234769948601263,0.999918096269946
ACE2,ENSSSCG00000012138,-1.122414581446,0.234839012387818,0.999918096269946
,ENSSSCG00000016704,-0.989244792731453,0.23493152388954,0.999918096269946
MYOM1,ENSSSCG00000003693,-0.980715785649777,0.234953896477569,0.999918096269946
SPARCL1,ENSSSCG00000009222,-0.97838401634091,0.235045732803698,0.999918096269946
BAAT,ENSSSCG00000035245,1.04653769495449,0.235118686718328,0.999918096269946
GXYLT1,ENSSSCG00000031701,0.981134802518402,0.235167853890629,0.999918096269946
BRINP1,ENSSSCG00000005504,-0.981093545427889,0.23554885946728,0.999918096269946
,ENSSSCG00000053210,1.02128217963053,0.23556064820961,0.999918096269946
ZNF614,ENSSSCG00000003241,1.01285256990359,0.235649282350897,0.999918096269946
,ENSSSCG00000057009,-1.04376977650217,0.235696163282996,0.999918096269946
PTAR1,ENSSSCG00000005252,0.991596400055301,0.235726321355794,0.999918096269946
IGSF11,ENSSSCG00000011906,0.996761762815858,0.235727891437539,0.999918096269946
,ENSSSCG00000056124,-1.13031223052291,0.235919141633811,0.999918096269946
TRAM1L1,ENSSSCG00000036158,-1.13031223052291,0.235919141633811,0.999918096269946
ENAM,ENSSSCG00000008938,-1.13031223052291,0.235919141633811,0.999918096269946
GLP1R,ENSSSCG00000001589,-1.13031223052291,0.235919141633811,0.999918096269946
,ENSSSCG00000053265,-1.13031223052291,0.235919141633811,0.999918096269946
CAPN5,ENSSSCG00000014875,-0.979725574334508,0.236191320543004,0.999918096269946
PXDC1,ENSSSCG00000025582,-0.978135816937443,0.236230071127696,0.999918096269946
CCDC78,ENSSSCG00000050615,-0.975931861193325,0.236433686935566,0.999918096269946
TDG,ENSSSCG00000000847,0.976255634499739,0.236435911045767,0.999918096269946
TMED5,ENSSSCG00000040439,0.976436955083277,0.236535727527731,0.999918096269946
FBXL16,ENSSSCG00000008006,-0.979768380606727,0.236590776240234,0.999918096269946
COL27A1,ENSSSCG00000005487,-0.978188103570301,0.236638351774945,0.999918096269946
IZUMO1,ENSSSCG00000003142,-0.992172961468294,0.236662761731925,0.999918096269946
CDC45,ENSSSCG00000010122,0.981753954168766,0.236894865039289,0.999918096269946
CEP15,ENSSSCG00000011486,-1.13957430329651,0.237109460636009,0.999918096269946
GOLGA7B,ENSSSCG00000040359,-1.13957430329651,0.237109460636009,0.999918096269946
STPG4,ENSSSCG00000063378,-1.13957430329651,0.237109460636009,0.999918096269946
KCND3,ENSSSCG00000026680,-1.0208973258096,0.237299874367006,0.999918096269946
IDI1,ENSSSCG00000029066,0.974035314508064,0.237522855336659,0.999918096269946
CPA6,ENSSSCG00000006200,-0.996600531987948,0.237815890798093,0.999918096269946
,ENSSSCG00000032297,0.975656546350501,0.237861315105874,0.999918096269946
CD248,ENSSSCG00000029949,-0.973673612074853,0.237867112958036,0.999918096269946
CD320,ENSSSCG00000032833,-0.972180596457043,0.238153734616145,0.999918096269946
MAGI3,ENSSSCG00000006767,0.973596966942999,0.238358977546842,0.999918096269946
EXTL1,ENSSSCG00000029558,-1.15058806604972,0.238423174893412,0.999918096269946
,ENSSSCG00000052385,-1.15058806604972,0.238423174893412,0.999918096269946
RUBCNL,ENSSSCG00000009410,-0.979095185264985,0.238602023843722,0.999918096269946
FZD2,ENSSSCG00000029838,-0.983974516458829,0.23886849302094,0.999918096269946
FAM3B,ENSSSCG00000012075,-0.976631879112744,0.23911463619681,0.999918096269946
,ENSSSCG00000008121,-0.979162865621116,0.239161285729928,0.999918096269946
CCDC180,ENSSSCG00000045508,-0.969670580520821,0.239326592838503,0.999918096269946
,ENSSSCG00000054384,0.99191378245593,0.239401683458227,0.999918096269946
SLC12A5,ENSSSCG00000007437,-0.976432541637954,0.239405347719613,0.999918096269946
PALS2,ENSSSCG00000016717,0.980452670088769,0.239439192476484,0.999918096269946
MRPS28,ENSSSCG00000052833,0.980491617558273,0.239480834397997,0.999918096269946
TPP2,ENSSSCG00000009528,0.970348006091983,0.239595053111283,0.999918096269946
ADGRD2,ENSSSCG00000005591,-1.1639027860004,0.239872861167568,0.999918096269946
,ENSSSCG00000057840,-1.1639027860004,0.239872861167568,0.999918096269946
LMOD2,ENSSSCG00000016605,-1.1639027860004,0.239872861167568,0.999918096269946
FZD4,ENSSSCG00000014920,-0.973624290108456,0.2399123937437,0.999918096269946
FBF1,ENSSSCG00000017197,0.968362891864556,0.240191430231266,0.999918096269946
NRARP,ENSSSCG00000005844,0.996150429979978,0.240393023892183,0.999918096269946
ANKS1B,ENSSSCG00000022083,-0.998901385437262,0.240502912344011,0.999918096269946
CFI,ENSSSCG00000009138,0.96712570565745,0.240527017737766,0.999918096269946
GYG1,ENSSSCG00000011698,-0.967181596665677,0.24067351114743,0.999918096269946
CCDC138,ENSSSCG00000008135,0.967965867202229,0.240788379527561,0.999918096269946
ZFR2,ENSSSCG00000013495,-0.971448654789263,0.240856922973077,0.999918096269946
FREY1,ENSSSCG00000056689,-1.00671518963872,0.240900079011275,0.999918096269946
CELA1,ENSSSCG00000047232,0.966220745407961,0.241130496820413,0.999918096269946
DNAH3,ENSSSCG00000046747,-0.965739201622896,0.241281264516048,0.999918096269946
,ENSSSCG00000029291,-0.998117555497798,0.241339043815575,0.999918096269946
FOXL1,ENSSSCG00000002658,-1.18032442836394,0.241467262896101,0.999918096269946
C8orf74,ENSSSCG00000009691,-1.18032442836394,0.241467262896101,0.999918096269946
,ENSSSCG00000015401,-1.18032442836394,0.241467262896101,0.999918096269946
RXRG,ENSSSCG00000006328,-1.18032442836394,0.241467262896101,0.999918096269946
,ENSSSCG00000050388,-0.98845132829709,0.241505727062075,0.999918096269946
FMO1,ENSSSCG00000015268,-0.968863496114749,0.241538633261363,0.999918096269946
,ENSSSCG00000011121,-0.974411711587651,0.241541335252627,0.999918096269946
MYH7B,ENSSSCG00000007288,-0.966868227086734,0.241549449422916,0.999918096269946
PTX3,ENSSSCG00000011727,0.969318306575795,0.241819500845885,0.999918096269946
SIPA1,ENSSSCG00000012982,0.966865488177657,0.241962596231907,0.999918096269946
,ENSSSCG00000050398,0.982915791112973,0.242044587930554,0.999918096269946
MAN2B2,ENSSSCG00000027178,-1.0204089256279,0.242226081220416,0.999918096269946
LANCL3,ENSSSCG00000037269,-1.0204089256279,0.242226081220416,0.999918096269946
SIK1,ENSSSCG00000035037,0.967393088765367,0.24233861963488,0.999918096269946
,ENSSSCG00000059878,-1.05119229886021,0.242396109296197,0.999918096269946
PBX4,ENSSSCG00000013933,0.97637382793385,0.242482361948128,0.999918096269946
C2orf69,ENSSSCG00000016086,0.976369895113977,0.242527679041522,0.999918096269946
DNM1,ENSSSCG00000005641,-0.967424246683191,0.242786312529602,0.999918096269946
,ENSSSCG00000042741,1.00803681198594,0.243014850816839,0.999918096269946
RSRC1,ENSSSCG00000027556,0.968781103697468,0.243125172545569,0.999918096269946
APBA2,ENSSSCG00000004849,-0.970414330508006,0.243200062829829,0.999918096269946
,ENSSSCG00000059071,-1.20108566780373,0.243203836292135,0.999918096269946
SLC17A3,ENSSSCG00000037547,-1.20108566780373,0.243203836292135,0.999918096269946
C1orf198,ENSSSCG00000010181,-0.962509132975348,0.243277752424131,0.999918096269946
PDCL2,ENSSSCG00000008908,-0.968784327767047,0.243399304872403,0.999918096269946
KDM1B,ENSSSCG00000001074,0.963484117687502,0.243728529867513,0.999918096269946
SQLE,ENSSSCG00000005970,0.96158338169016,0.243751274186292,0.999918096269946
SAXO3,ENSSSCG00000044760,-0.961007697222516,0.244005583226659,0.999918096269946
ZNF652,ENSSSCG00000017546,0.967225485647097,0.24454986911371,0.999918096269946
,ENSSSCG00000058536,0.985366230181272,0.244580924628566,0.999918096269946
,ENSSSCG00000052708,-0.994921852130252,0.244746142146455,0.999918096269946
NAA80,ENSSSCG00000011404,-0.96434184112293,0.244846500611656,0.999918096269946
BICD1,ENSSSCG00000000531,0.96866786914425,0.244934546821632,0.999918096269946
,ENSSSCG00000039370,0.971448487933245,0.244966631016285,0.999918096269946
RNF152,ENSSSCG00000004902,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000051950,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000062826,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000056882,-1.22817190898918,0.245051217977353,0.999918096269946
TLL2,ENSSSCG00000010507,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000050000,-1.22817190898918,0.245051217977353,0.999918096269946
ADRB3,ENSSSCG00000015821,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000061233,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000056927,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000058932,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000048678,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000053534,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000058517,-1.22817190898918,0.245051217977353,0.999918096269946
TREM2,ENSSSCG00000039270,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000061791,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000062516,-1.22817190898918,0.245051217977353,0.999918096269946
SLC15A1,ENSSSCG00000009513,-1.22817190898918,0.245051217977353,0.999918096269946
GCNT7,ENSSSCG00000007497,-1.22817190898918,0.245051217977353,0.999918096269946
CA10,ENSSSCG00000023169,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000041710,-1.22817190898918,0.245051217977353,0.999918096269946
,ENSSSCG00000038455,-0.96368723784947,0.245073385148202,0.999918096269946
RBFOX1,ENSSSCG00000007917,-1.00404794470518,0.245100465599327,0.999918096269946
ERN2,ENSSSCG00000040637,1.01852614913946,0.245144836323292,0.999918096269946
,ENSSSCG00000049865,-0.994397170400619,0.245305239433794,0.999918096269946
BLNK,ENSSSCG00000010504,0.963943255115514,0.245336519371963,0.999918096269946
ASPN,ENSSSCG00000008072,-0.957683323684627,0.245599066061016,0.999918096269946
